# Constructed from biom file
#OTU ID	DD10	DD102	DD104	DD106	DD107	DD108	DD110	DD111	DD112	DD113	DD114	DD115	DD116	DD118	DD119	DD12	DD120	DD121	DD122	DD123	DD125	DD128	DD129	DD13	DD130	DD132	DD133	DD134	DD135	DD136	DD137	DD138	DD139	DD14	DD140	DD141	DD144	DD145	DD146	DD147	DD148	DD149	DD15	DD150	DD151	DD152	DD153	DD154	DD155	DD157	DD160	DD161	DD162	DD164	DD167	DD168	DD169	DD17	DD18	DD2	DD20	DD21	DD22	DD23	DD24	DD25	DD27	DD28	DD29	DD3	DD30	DD31	DD32	DD33	DD34	DD36	DD38	DD39	DD4	DD42	DD43	DD44	DD47	DD48	DD5	DD53	DD58	DD59	DD6	DD60	DD61	DD63	DD64	DD65	DD67	DD68	DD7	DD70	DD71	DD72	DD79	DD8	DD80	DD81	DD82	DD83	DD84	DD85	DD86	DD87	DD89	DD90	DD93	DD96	DD97	DD98	DIET1	DIET10	DIET11	DIET12	DIET13	DIET14	DIET15	DIET16	DIET17	DIET18	DIET19	DIET2	DIET20	DIET21	DIET22	DIET23	DIET24	DIET25	DIET26	DIET27	DIET28	DIET29	DIET3	DIET30	DIET31	DIET32	DIET33	DIET34	DIET35	DIET36	DIET37	DIET38	DIET39	DIET4	DIET40	DIET41	DIET42	DIET43	DIET44	DIET45	DIET46	DIET47	DIET48	DIET49	DIET5	DIET50	DIET51	DIET52	DIET53	DIET54	DIET55	DIET56	DIET6	DIET7	DIET8	DIET9	ID100	ID103	ID104	ID106	ID109	ID110	ID112	ID113	ID115	ID117	ID120	ID123	ID124	ID125	ID127	ID128	ID129	ID131	ID132	ID133	ID134	ID135	ID136	ID138	ID140	ID153	ID155	ID156	ID16	ID167	ID17	ID18	ID188	ID205	ID209	ID21	ID210	ID211	ID214	ID216	ID217	ID220	ID221	ID225	ID230	ID231	ID235	ID237	ID238	ID239	ID240	ID241	ID25	ID254	ID255	ID256	ID257	ID258	ID259	ID260	ID261	ID262	ID263	ID264	ID265	ID266	ID27	ID28	ID29	ID3	ID30	ID31	ID32	ID33	ID34	ID35	ID36	ID37	ID38	ID39	ID4	ID40	ID42	ID43	ID44	ID45	ID46	ID47	ID49	ID5	ID50	ID51	ID52	ID53	ID54	ID55	ID56	ID57	ID58	ID59	ID6	ID60	ID61	ID63	ID64	ID7	ID8	ID83	ID85	ID86	ID87	ID89	ID9	ID90	ID91	ID92	ID95	ID97	ID98	ID99	ITS3.DD102	ITS3.DD107	ITS3.DD115	ITS3.DD116	ITS3.DD119	ITS3.DD136	ITS3.DD58	ITS3.DIET14	ITS3.DIET54	ITS3.ID128
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.006	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.012	0.0	0.0	0.004	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.004	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.006	0.006	0.012	0.008	0.01	0.012	0.008	0.016	0.006
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae	0.522	0.548	0.506	0.436	0.614	0.026	0.454	0.646	0.488	0.408	0.528	0.46	0.3	0.498	0.362	0.602	0.016	0.172	0.032	0.458	0.594	0.024	0.514	0.504	0.572	0.436	0.56	0.43	0.254	0.402	0.69	0.55	0.008	0.0	0.422	0.244	0.716	0.624	0.464	0.006	0.016	0.36	0.456	0.554	0.496	0.692	0.014	0.592	0.52	0.374	0.308	0.45	0.468	0.71	0.418	0.328	0.63	0.376	0.558	0.468	0.606	0.012	0.522	0.6	0.164	0.4	0.374	0.478	0.528	0.84	0.358	0.392	0.018	0.624	0.586	0.702	0.392	0.032	0.888	0.432	0.788	0.602	0.602	0.374	0.4	0.684	0.628	0.666	0.552	0.016	0.684	0.634	0.442	0.56	0.654	0.29	0.014	0.484	0.474	0.484	0.646	0.484	0.522	0.366	0.63	0.492	0.538	0.672	0.702	0.646	0.634	0.666	0.566	0.534	0.042	0.594	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.526	0.798	0.504	0.712	0.814	0.46	0.4	0.516	0.65	0.35	0.598	0.706	0.948	0.01	0.434	0.414	0.412	0.486	0.29	0.292	0.256	0.008	0.014	0.428	0.048	0.482	0.442	0.02	0.552	0.54	0.25	0.46	0.68	0.41	0.396	0.342	0.442	0.532	0.51	0.566	0.442	0.634	0.412	0.626	0.046	0.764	0.448	0.474	0.022	0.424	0.404	0.628	0.35	0.574	0.534	0.434	0.726	0.252	0.498	0.578	0.382	0.386	0.42	0.522	0.32	0.558	0.466	0.342	0.416	0.678	0.376	0.574	0.566	0.552	0.46	0.454	0.634	0.55	0.404	0.34	0.048	0.716	0.44	0.284	0.592	0.456	0.46	0.52	0.404	0.338	0.484	0.556	0.502	0.562	0.602	0.572	0.394	0.502	0.384	0.394	0.454	0.622	0.268	0.392	0.388	0.376	0.586	0.484	0.536	0.648	0.582	0.656	0.03	0.536	0.612	0.528	0.388	0.038	0.43	0.508	0.122	0.108	0.13	0.11	0.126	0.126	0.076	0.092	0.094	0.108
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae	0.004	0.008	0.002	0.014	0.01	0.0	0.016	0.028	0.016	0.014	0.01	0.004	0.024	0.022	0.022	0.008	0.002	0.0	0.0	0.01	0.016	0.0	0.02	0.016	0.014	0.012	0.054	0.004	0.014	0.008	0.006	0.012	0.0	0.0	0.022	0.012	0.008	0.006	0.014	0.0	0.0	0.02	0.006	0.018	0.02	0.034	0.0	0.0	0.03	0.036	0.044	0.004	0.024	0.002	0.02	0.002	0.01	0.016	0.038	0.012	0.012	0.0	0.03	0.006	0.028	0.01	0.026	0.018	0.042	0.01	0.03	0.024	0.0	0.01	0.008	0.018	0.018	0.002	0.002	0.036	0.012	0.034	0.034	0.03	0.008	0.04	0.012	0.034	0.03	0.002	0.012	0.016	0.018	0.03	0.004	0.008	0.0	0.046	0.008	0.026	0.012	0.008	0.06	0.008	0.0	0.014	0.016	0.006	0.058	0.022	0.006	0.036	0.058	0.002	0.006	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.034	0.012	0.002	0.002	0.026	0.018	0.038	0.012	0.024	0.016	0.01	0.002	0.0	0.008	0.028	0.018	0.0	0.0	0.008	0.004	0.002	0.002	0.01	0.0	0.066	0.002	0.002	0.0	0.018	0.0	0.022	0.018	0.016	0.024	0.04	0.024	0.014	0.008	0.014	0.014	0.02	0.048	0.032	0.002	0.0	0.02	0.004	0.0	0.004	0.022	0.032	0.004	0.038	0.022	0.028	0.0	0.042	0.014	0.01	0.016	0.024	0.01	0.062	0.008	0.01	0.014	0.004	0.02	0.016	0.008	0.0	0.016	0.042	0.002	0.016	0.002	0.02	0.03	0.012	0.0	0.0	0.02	0.0	0.008	0.03	0.012	0.0	0.012	0.008	0.012	0.018	0.01	0.0	0.006	0.002	0.006	0.048	0.006	0.012	0.024	0.036	0.044	0.004	0.016	0.004	0.0	0.046	0.016	0.032	0.016	0.014	0.0	0.024	0.0	0.002	0.014	0.0	0.018	0.006	0.016	0.034	0.016	0.02	0.03	0.016	0.026	0.012	0.02	0.016
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae	0.0	0.0	0.0	0.0	0.0	0.398	0.004	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.006	0.0	0.548	0.0	0.51	0.0	0.0	0.494	0.002	0.0	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.496	0.748	0.0	0.0	0.0	0.0	0.0	0.556	0.748	0.004	0.0	0.0	0.012	0.026	0.708	0.004	0.002	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.002	0.678	0.0	0.0	0.002	0.0	0.0	0.0	0.102	0.0	0.0	0.0	0.552	0.0	0.0	0.0	0.0	0.512	0.0	0.0	0.0	0.0	0.044	0.0	0.0	0.0	0.084	0.108	0.022	0.688	0.002	0.0	0.0	0.0	0.0	0.0	0.528	0.002	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.002	0.582	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.67	0.0	0.0	0.002	0.002	0.002	0.034	0.08	0.484	0.452	0.01	0.73	0.002	0.002	0.7	0.01	0.0	0.284	0.058	0.0	0.0	0.0	0.036	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.634	0.0	0.002	0.0	0.198	0.01	0.0	0.002	0.186	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.014	0.0	0.0	0.004	0.0	0.06	0.342	0.016	0.012	0.022	0.014	0.026	0.012	0.0	0.06	0.026	0.036	0.096	0.14	0.55	0.002	0.004	0.002	0.0	0.002	0.004	0.0	0.0	0.032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.008	0.004	0.002	0.0	0.0	0.0	0.0	0.464	0.0	0.0	0.0	0.0	0.714	0.0	0.0	0.01	0.01	0.006	0.012	0.01	0.008	0.01	0.01	0.008	0.016
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__RF16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.002	0.002	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae	0.024	0.008	0.002	0.02	0.052	0.002	0.046	0.014	0.0	0.06	0.004	0.034	0.058	0.054	0.038	0.062	0.004	0.03	0.01	0.03	0.052	0.004	0.038	0.056	0.046	0.034	0.002	0.034	0.024	0.036	0.036	0.032	0.002	0.002	0.024	0.05	0.032	0.026	0.042	0.0	0.0	0.018	0.022	0.026	0.032	0.03	0.0	0.0	0.024	0.034	0.052	0.032	0.078	0.0	0.02	0.012	0.014	0.066	0.056	0.026	0.028	0.004	0.018	0.042	0.0	0.042	0.034	0.062	0.016	0.006	0.024	0.094	0.006	0.018	0.044	0.044	0.016	0.002	0.012	0.076	0.032	0.002	0.014	0.034	0.032	0.006	0.01	0.006	0.03	0.0	0.04	0.024	0.036	0.028	0.012	0.018	0.006	0.006	0.026	0.028	0.02	0.092	0.004	0.0	0.016	0.0	0.0	0.006	0.002	0.002	0.014	0.0	0.028	0.0	0.002	0.052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.032	0.0	0.0	0.012	0.018	0.036	0.078	0.03	0.002	0.106	0.018	0.016	0.002	0.002	0.026	0.028	0.014	0.0	0.002	0.096	0.008	0.002	0.0	0.026	0.0	0.01	0.0	0.008	0.014	0.022	0.042	0.05	0.022	0.02	0.11	0.046	0.118	0.0	0.01	0.05	0.06	0.066	0.054	0.036	0.0	0.0	0.1	0.028	0.008	0.07	0.072	0.004	0.022	0.006	0.078	0.038	0.0	0.094	0.038	0.036	0.034	0.026	0.02	0.018	0.022	0.05	0.114	0.022	0.098	0.032	0.01	0.0	0.036	0.024	0.054	0.096	0.006	0.036	0.028	0.008	0.004	0.0	0.004	0.002	0.1	0.076	0.046	0.002	0.076	0.062	0.05	0.066	0.056	0.002	0.024	0.01	0.0	0.042	0.02	0.054	0.002	0.01	0.05	0.026	0.054	0.042	0.002	0.014	0.04	0.002	0.1	0.028	0.016	0.046	0.0	0.016	0.03	0.004	0.08	0.028	0.032	0.038	0.048	0.046	0.05	0.052	0.044	0.046	0.034	0.05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__S24-7	0.002	0.0	0.0	0.0	0.008	0.0	0.006	0.002	0.004	0.002	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.002	0.0	0.0	0.01	0.0	0.0	0.008	0.01	0.0	0.002	0.016	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.012	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.016	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.012	0.0	0.004	0.0	0.0	0.014	0.002	0.0	0.0	0.0	0.006	0.008	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.004	0.002	0.002	0.002	0.004	0.002	0.0	0.002	0.0	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.002	0.008	0.0	0.004	0.0	0.0	0.002	0.0	0.0	0.006	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.004	0.004	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.002	0.0	0.002	0.002	0.01	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.0	0.014	0.01	0.002	0.008	0.0	0.006	0.012	0.0	0.0	0.002	0.002	0.0	0.0	0.006	0.002	0.002	0.0	0.0	0.006	0.01	0.006	0.0	0.0	0.008	0.0	0.0	0.0	0.002	0.008	0.0	0.0	0.004	0.0	0.002	0.012	0.008	0.0	0.0	0.0	0.004	0.014	0.0	0.006	0.0	0.002	0.014	0.0	0.0	0.002	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.018	0.002	0.0	0.0	0.0	0.34	0.352	0.332	0.344	0.316	0.298	0.338	0.336	0.298	0.314
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Barnesiellaceae]	0.004	0.0	0.0	0.008	0.062	0.002	0.012	0.022	0.012	0.002	0.0	0.002	0.006	0.0	0.008	0.0	0.0	0.036	0.002	0.002	0.0	0.004	0.054	0.0	0.0	0.042	0.028	0.01	0.01	0.046	0.002	0.008	0.002	0.0	0.006	0.008	0.008	0.01	0.014	0.0	0.0	0.004	0.034	0.022	0.0	0.0	0.002	0.0	0.0	0.008	0.014	0.004	0.0	0.044	0.008	0.004	0.006	0.002	0.0	0.012	0.0	0.0	0.0	0.038	0.012	0.002	0.002	0.012	0.026	0.004	0.008	0.02	0.002	0.03	0.024	0.0	0.006	0.006	0.002	0.006	0.016	0.0	0.004	0.022	0.004	0.004	0.002	0.008	0.0	0.0	0.0	0.0	0.008	0.022	0.024	0.008	0.0	0.01	0.02	0.016	0.016	0.018	0.026	0.0	0.0	0.0	0.0	0.0	0.018	0.0	0.0	0.0	0.0	0.0	0.008	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036	0.006	0.0	0.0	0.002	0.0	0.014	0.064	0.0	0.012	0.0	0.0	0.0	0.0	0.01	0.01	0.0	0.028	0.0	0.002	0.0	0.0	0.0	0.016	0.0	0.04	0.0	0.006	0.01	0.0	0.016	0.0	0.0	0.024	0.014	0.038	0.0	0.0	0.0	0.0	0.0	0.002	0.03	0.018	0.006	0.018	0.016	0.044	0.01	0.014	0.016	0.024	0.012	0.028	0.002	0.01	0.028	0.018	0.032	0.044	0.006	0.02	0.004	0.048	0.07	0.0	0.0	0.012	0.008	0.0	0.0	0.048	0.006	0.038	0.01	0.004	0.052	0.03	0.008	0.0	0.002	0.03	0.0	0.0	0.0	0.014	0.044	0.0	0.02	0.014	0.01	0.014	0.052	0.022	0.0	0.0	0.0	0.042	0.074	0.01	0.02	0.016	0.054	0.048	0.014	0.008	0.024	0.032	0.0	0.002	0.0	0.002	0.002	0.0	0.04	0.072	0.016	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Odoribacteraceae]	0.006	0.0	0.0	0.0	0.0	0.006	0.022	0.0	0.0	0.0	0.0	0.0	0.004	0.008	0.008	0.006	0.002	0.0	0.0	0.0	0.0	0.004	0.002	0.004	0.0	0.002	0.002	0.0	0.004	0.004	0.006	0.004	0.002	0.0	0.006	0.0	0.0	0.002	0.05	0.002	0.0	0.016	0.002	0.002	0.004	0.0	0.0	0.0	0.0	0.008	0.046	0.002	0.012	0.0	0.006	0.002	0.0	0.002	0.0	0.016	0.0	0.008	0.0	0.002	0.0	0.002	0.0	0.054	0.0	0.0	0.004	0.082	0.0	0.002	0.004	0.0	0.04	0.0	0.0	0.05	0.006	0.0	0.004	0.008	0.02	0.0	0.0	0.0	0.0	0.002	0.004	0.002	0.01	0.01	0.006	0.014	0.0	0.002	0.004	0.0	0.0	0.018	0.006	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.02	0.036	0.022	0.01	0.0	0.02	0.0	0.0	0.0	0.0	0.004	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.0	0.002	0.0	0.002	0.02	0.0	0.004	0.002	0.0	0.006	0.012	0.024	0.0	0.0	0.0	0.004	0.002	0.006	0.01	0.0	0.0	0.0	0.016	0.0	0.004	0.04	0.036	0.004	0.004	0.006	0.006	0.002	0.0	0.018	0.002	0.0	0.002	0.006	0.02	0.01	0.0	0.0	0.0	0.002	0.008	0.01	0.0	0.0	0.02	0.0	0.034	0.0	0.0	0.0	0.0	0.004	0.004	0.0	0.0	0.0	0.0	0.014	0.0	0.0	0.036	0.002	0.014	0.012	0.006	0.0	0.0	0.0	0.0	0.012	0.004	0.01	0.002	0.004	0.032	0.0	0.03	0.016	0.0	0.004	0.0	0.0	0.018	0.002	0.004	0.002	0.0	0.0	0.002	0.0	0.024	0.004	0.01	0.006	0.006	0.01	0.004	0.006	0.008	0.01	0.004	0.008
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae]	0.0	0.0	0.0	0.0	0.0	0.046	0.0	0.0	0.0	0.0	0.0	0.0	0.032	0.0	0.024	0.0	0.044	0.0	0.048	0.0	0.0	0.04	0.0	0.0	0.0	0.0	0.0	0.0	0.06	0.0	0.0	0.0	0.02	0.028	0.026	0.022	0.0	0.0	0.0	0.032	0.072	0.0	0.0	0.0	0.0	0.002	0.04	0.0	0.0	0.032	0.002	0.0	0.0	0.0	0.0	0.028	0.002	0.0	0.0	0.006	0.0	0.044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.036	0.0	0.024	0.0	0.008	0.0	0.0	0.048	0.006	0.0	0.01	0.0	0.01	0.078	0.0	0.0	0.006	0.006	0.0	0.038	0.0	0.014	0.022	0.018	0.006	0.006	0.044	0.006	0.004	0.022	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.024	0.0	0.0	0.0	0.0	0.0	0.082	0.0	0.026	0.0	0.002	0.0	0.002	0.002	0.048	0.052	0.002	0.086	0.002	0.0	0.08	0.0	0.0	0.106	0.008	0.0	0.0	0.0	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.042	0.0	0.0	0.0	0.036	0.002	0.0	0.0	0.08	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.028	0.0	0.0	0.0	0.0	0.0	0.008	0.1	0.004	0.0	0.004	0.0	0.004	0.002	0.0	0.012	0.004	0.008	0.004	0.016	0.052	0.002	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.002	0.0	0.0	0.008	0.0	0.0	0.03	0.078	0.0	0.0	0.0	0.026	0.044	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
