	PD_whole_tree	chao1	observed_otus
tp1.Lean.notCohoused.CI.E02.2dpc.B6.792263	19.4122	673.828947368	396.0
tp1.Lean.notCohoused.CI.E02.2dpc.B7.792805	9.14475	305.913043478	147.0
tp1.Lean.notCohoused.CI.E02.2dpc.B8.793202	17.90789	557.246153846	344.0
tp1.Lean.notCohoused.CI.E02.3dpc.B5.792067	20.75125	785.5	428.0
tp1.Lean.notCohoused.CI.E02.3dpc.B6.792044	22.89399	879.8	478.0
tp1.Lean.notCohoused.CI.E02.3dpc.B7.793044	17.59948	582.158730159	346.0
tp1.Lean.notCohoused.CI.E02.3dpc.B8.793554	17.75694	533.565217391	319.0
tp1.Lean.notCohoused.CI.E02.8dpc.B5.793416	19.12752	655.5	378.0
tp1.Lean.notCohoused.CI.E02.8dpc.B6.792931	18.52332	585.542372881	359.0
tp1.Lean.notCohoused.CI.E02.8dpc.B7.793590	19.90097	733.666666667	389.0
tp1.Lean.notCohoused.CI.E02.8dpc.B8.793403	20.40992	629.263888889	408.0
tp1.Lean.notCohoused.CI.E02.SI14.16C.B5.792996	18.7822	554.964912281	329.0
tp1.Lean.notCohoused.CI.E02.SI14.16C.B6.792516	19.90711	720.553846154	402.0
tp1.Lean.notCohoused.CI.E02.SI14.16C.B7.793591	22.11443	682.406976744	444.0
tp1.Lean.notCohoused.CI.E02.SI14.16C.B8.792412	21.06802	768.581081081	446.0
tp1.Lean.notCohoused.CI.E02.Stomach.B5.792141	18.40778	566.492537313	367.0
tp1.Lean.notCohoused.CI.E02.Stomach.B6.792431	22.3446	684.777777778	444.0
tp1.Lean.notCohoused.CI.E02.Stomach.B7.791874	21.38897	634.04	424.0
tp1.Lean.notCohoused.CI.E02.Stomach.B8.791936	22.85691	709.887640449	468.0
tp1.Mix.notCohoused.CI.E02.15dpc.C2.792815	19.41719	680.153846154	401.0
tp1.Mix.notCohoused.CI.E02.15dpc.C3.792550	20.11996	646.835820896	401.0
tp1.Mix.notCohoused.CI.E02.15dpc.C4.792876	19.88138	721.015384615	424.0
tp1.Mix.notCohoused.CI.E02.1dpc.C2.792671	19.20698	611.961538462	389.0
tp1.Mix.notCohoused.CI.E02.1dpc.C3.793417	21.33691	861.720430108	508.0
tp1.Mix.notCohoused.CI.E02.1dpc.C4.793509	3.99515	73.1666666667	31.0
tp1.Mix.notCohoused.CI.E02.2dpc.C2.793507	18.80672	720.193548387	396.0
tp1.Mix.notCohoused.CI.E02.2dpc.C3.793067	20.83316	920.833333333	416.0
tp1.Mix.notCohoused.CI.E02.2dpc.C4.792211	17.53434	689.721311475	370.0
tp1.Mix.notCohoused.CI.E02.3dpc.C2.792338	16.53465	508.0	328.0
tp1.Mix.notCohoused.CI.E02.3dpc.C3.792463	18.17285	585.517857143	338.0
tp1.Mix.notCohoused.CI.E02.3dpc.C4.793171	17.8369	517.616438356	352.0
tp1.Mix.notCohoused.CI.E02.8dpc.C2.792687	18.62369	564.578125	348.0
tp1.Mix.notCohoused.CI.E02.8dpc.C3.791896	18.56329	552.559322034	345.0
tp1.Mix.notCohoused.CI.E02.8dpc.C4.792392	19.05707	677.659574468	350.0
tp1.Mix.notCohoused.CI.E02.SI14.16C.C2.792355	17.92018	529.161290323	324.0
tp1.Mix.notCohoused.CI.E02.SI14.16C.C3.792873	17.31287	518.06	315.0
tp1.Mix.notCohoused.CI.E02.SI14.16C.C4.792475	19.61406	711.022222222	345.0
tp1.Mix.notCohoused.CI.E02.Stomach.C2.792266	17.84824	601.93220339	367.0
tp1.Mix.notCohoused.CI.E02.Stomach.C3.792310	18.52336	546.0	375.0
tp1.Mix.notCohoused.CI.E02.Stomach.C4.791875	18.4418	556.833333333	376.0
tp1.Obese.CI.E01.Complete.15dpc.CI01.613352	15.5924	440.534883721	330.0
tp1.Obese.CI.E01.Complete.15dpc.CI01.792906	15.5924	440.534883721	330.0
tp1.Obese.CI.E01.Complete.15dpc.CI02.613522	16.27311	486.325	355.0
tp1.Obese.CI.E01.Complete.15dpc.CI02.792112	16.27311	486.325	355.0
tp1.Obese.CI.E01.Complete.15dpc.CI03.613232	13.74796	407.456521739	302.0
tp1.Obese.CI.E01.Complete.15dpc.CI03.793013	13.74796	407.456521739	302.0
tp1.Obese.CI.E01.Complete.15dpc.CI04.613234	13.77605	386.022727273	295.0
tp1.Obese.CI.E01.Complete.15dpc.CI04.793151	13.77605	386.022727273	295.0
tp1.Obese.CI.E01.Complete.15dpc.CI05.613090	14.50102	431.886363636	303.0
tp1.Obese.CI.E01.Complete.15dpc.CI05.793004	14.50102	431.886363636	303.0
tp1.Obese.CI.E01.Complete.16dpc.CI01.613602	17.26407	484.895833333	360.0
tp1.Obese.CI.E01.Complete.16dpc.CI01.792603	17.26407	484.895833333	360.0
tp1.Obese.CI.E01.Complete.16dpc.CI02.612940	14.92039	415.75	302.0
tp1.Obese.CI.E01.Complete.16dpc.CI02.793538	14.92039	415.75	302.0
tp1.Obese.CI.E01.Complete.16dpc.CI03.612961	16.95029	495.731707317	360.0
tp1.Obese.CI.E01.Complete.16dpc.CI03.792639	16.95029	495.731707317	360.0
tp1.Obese.CI.E01.Complete.16dpc.CI04.612558	18.03692	485.892307692	397.0
tp1.Obese.CI.E01.Complete.16dpc.CI04.793301	18.03692	485.892307692	397.0
tp1.Obese.CI.E01.Complete.16dpc.CI05.613251	17.17957	477.113207547	378.0
tp1.Obese.CI.E01.Complete.16dpc.CI05.792232	17.17957	477.113207547	378.0
tp1.Obese.CI.E01.Complete.17dpc.CI01.612709	17.55433	612.565217391	413.0
tp1.Obese.CI.E01.Complete.17dpc.CI01.793055	17.55433	612.565217391	413.0
tp1.Obese.CI.E01.Complete.17dpc.CI02.612973	18.73029	537.016129032	410.0
tp1.Obese.CI.E01.Complete.17dpc.CI02.791853	18.73029	537.016129032	410.0
tp1.Obese.CI.E01.Complete.17dpc.CI03.613050	17.50689	515.25862069	388.0
tp1.Obese.CI.E01.Complete.17dpc.CI03.792608	17.50689	515.25862069	388.0
tp1.Obese.CI.E01.Complete.17dpc.CI04.612559	16.58035	518.163265306	360.0
tp1.Obese.CI.E01.Complete.17dpc.CI04.792099	16.58035	518.163265306	360.0
tp1.Obese.CI.E01.Complete.17dpc.CI05.613578	18.1755	472.935483871	378.0
tp1.Obese.CI.E01.Complete.17dpc.CI05.792434	18.1755	472.935483871	378.0
tp1.Obese.CI.E01.Complete.19dpc.CI01.613039	14.69475	424.275	315.0
tp1.Obese.CI.E01.Complete.19dpc.CI01.793336	14.69475	424.275	315.0
tp1.Obese.CI.E01.Complete.19dpc.CI02.612597	16.09083	452.659574468	332.0
tp1.Obese.CI.E01.Complete.19dpc.CI02.792435	16.09083	452.659574468	332.0
tp1.Obese.CI.E01.Complete.19dpc.CI03.612933	16.80315	484.064516129	382.0
tp1.Obese.CI.E01.Complete.19dpc.CI03.792674	16.80315	484.064516129	382.0
tp1.Obese.CI.E01.Complete.19dpc.CI04.613331	15.74021	472.326086957	342.0
tp1.Obese.CI.E01.Complete.19dpc.CI04.793049	15.74021	472.326086957	342.0
tp1.Obese.CI.E01.Complete.19dpc.CI05.612829	14.38605	359.518518519	266.0
tp1.Obese.CI.E01.Complete.19dpc.CI05.792804	14.38605	359.518518519	266.0
tp1.Obese.CI.E01.Complete.1dpc.CI01.613226	16.39152	405.06122449	312.0
tp1.Obese.CI.E01.Complete.1dpc.CI01.792291	16.39152	405.06122449	312.0
tp1.Obese.CI.E01.Complete.1dpc.CI02.612527	14.84578	486.022222222	288.0
tp1.Obese.CI.E01.Complete.1dpc.CI02.793120	14.84578	486.022222222	288.0
tp1.Obese.CI.E01.Complete.1dpc.CI03.612939	13.39184	340.857142857	239.0
tp1.Obese.CI.E01.Complete.1dpc.CI03.792854	13.39184	340.857142857	239.0
tp1.Obese.CI.E01.Complete.1dpc.CI04.612728	13.79727	373.529411765	225.0
tp1.Obese.CI.E01.Complete.1dpc.CI04.793359	13.79727	373.529411765	225.0
tp1.Obese.CI.E01.Complete.1dpc.CI05.612655	4.14591	67.1428571429	31.0
tp1.Obese.CI.E01.Complete.1dpc.CI05.792186	4.14591	67.1428571429	31.0
tp1.Obese.CI.E01.Complete.3dpc.CI01.612636	12.38449	345.136363636	250.0
tp1.Obese.CI.E01.Complete.3dpc.CI01.792006	12.38449	345.136363636	250.0
tp1.Obese.CI.E01.Complete.3dpc.CI02.613582	8.93618	196.535714286	129.0
tp1.Obese.CI.E01.Complete.3dpc.CI02.793165	8.93618	196.535714286	129.0
tp1.Obese.CI.E01.Complete.3dpc.CI03.612565	11.17315	308.903225806	191.0
tp1.Obese.CI.E01.Complete.3dpc.CI03.792345	11.17315	308.903225806	191.0
tp1.Obese.CI.E01.Complete.3dpc.CI04.612694	12.54116	309.82	235.0
tp1.Obese.CI.E01.Complete.3dpc.CI04.792590	12.54116	309.82	235.0
tp1.Obese.CI.E01.Complete.3dpc.CI05.612944	11.21283	282.617647059	201.0
tp1.Obese.CI.E01.Complete.3dpc.CI05.792629	11.21283	282.617647059	201.0
tp1.Obese.CI.E01.Complete.8dpc.CI01.613612	12.53484	309.825	261.0
tp1.Obese.CI.E01.Complete.8dpc.CI01.792555	12.53484	309.825	261.0
tp1.Obese.CI.E01.Complete.8dpc.CI02.612581	12.9913	383.333333333	278.0
tp1.Obese.CI.E01.Complete.8dpc.CI02.792001	12.9913	383.333333333	278.0
tp1.Obese.CI.E01.Complete.8dpc.CI03.612609	12.04858	279.275862069	196.0
tp1.Obese.CI.E01.Complete.8dpc.CI03.792776	12.04858	279.275862069	196.0
tp1.Obese.CI.E01.Complete.8dpc.CI04.613338	1.59716	3.5	3.0
tp1.Obese.CI.E01.Complete.8dpc.CI04.792002	1.59716	3.5	3.0
tp1.Obese.CI.E01.Complete.8dpc.CI05.612660	12.92755	323.659574468	253.0
tp1.Obese.CI.E01.Complete.8dpc.CI05.793229	12.92755	323.659574468	253.0
tp1.Obese.CI.E01.Complete.INPUT.16.21.612787	13.41653	325.0	232.0
tp1.Obese.CI.E01.Complete.INPUT.16.21.793584	13.41653	325.0	232.0
tp1.Obese.CI.E01.Complete.INPUT.16.22.613327	13.43559	334.471698113	252.0
tp1.Obese.CI.E01.Complete.INPUT.16.22.792461	13.43559	334.471698113	252.0
tp1.Obese.CI.E01.Cultured.15dpc.CI11.613389	9.30078	236.777777778	169.0
tp1.Obese.CI.E01.Cultured.15dpc.CI11.792417	9.30078	236.777777778	169.0
tp1.Obese.CI.E01.Cultured.15dpc.CI12.613475	11.13879	276.636363636	223.0
tp1.Obese.CI.E01.Cultured.15dpc.CI12.792848	11.13879	276.636363636	223.0
tp1.Obese.CI.E01.Cultured.15dpc.CI13.612992	10.45746	278.3125	205.0
tp1.Obese.CI.E01.Cultured.15dpc.CI13.793184	10.45746	278.3125	205.0
tp1.Obese.CI.E01.Cultured.15dpc.CI14.612505	12.14855	366.65	262.0
tp1.Obese.CI.E01.Cultured.15dpc.CI14.791894	12.14855	366.65	262.0
tp1.Obese.CI.E01.Cultured.15dpc.CI15.613109	12.50838	367.636363636	262.0
tp1.Obese.CI.E01.Cultured.15dpc.CI15.793524	12.50838	367.636363636	262.0
tp1.Obese.CI.E01.Cultured.1dpc.CI11.613315	11.35841	309.666666667	240.0
tp1.Obese.CI.E01.Cultured.1dpc.CI11.793430	11.35841	309.666666667	240.0
tp1.Obese.CI.E01.Cultured.1dpc.CI12.612518	13.66935	429.42	316.0
tp1.Obese.CI.E01.Cultured.1dpc.CI12.793002	13.66935	429.42	316.0
tp1.Obese.CI.E01.Cultured.1dpc.CI13.612568	7.45942	174.647058824	119.0
tp1.Obese.CI.E01.Cultured.1dpc.CI13.792891	7.45942	174.647058824	119.0
tp1.Obese.CI.E01.Cultured.1dpc.CI14.612869	11.24955	378.171428571	231.0
tp1.Obese.CI.E01.Cultured.1dpc.CI14.792702	11.24955	378.171428571	231.0
tp1.Obese.CI.E01.Cultured.1dpc.CI15.612878	12.74098	426.8125	269.0
tp1.Obese.CI.E01.Cultured.1dpc.CI15.792505	12.74098	426.8125	269.0
tp1.Obese.CI.E01.Cultured.20dpc.CI11.612884	15.10307	404.434782609	334.0
tp1.Obese.CI.E01.Cultured.20dpc.CI11.793324	15.10307	404.434782609	334.0
tp1.Obese.CI.E01.Cultured.20dpc.CI12.613021	11.94324	306.263157895	239.0
tp1.Obese.CI.E01.Cultured.20dpc.CI12.793578	11.94324	306.263157895	239.0
tp1.Obese.CI.E01.Cultured.20dpc.CI13.613189	15.12519	432.256410256	345.0
tp1.Obese.CI.E01.Cultured.20dpc.CI13.791979	15.12519	432.256410256	345.0
tp1.Obese.CI.E01.Cultured.20dpc.CI14.612551	12.94167	369.27027027	286.0
tp1.Obese.CI.E01.Cultured.20dpc.CI14.792226	12.94167	369.27027027	286.0
tp1.Obese.CI.E01.Cultured.20dpc.CI15.613613	12.56686	305.25	237.0
tp1.Obese.CI.E01.Cultured.20dpc.CI15.792113	12.56686	305.25	237.0
tp1.Obese.CI.E01.Cultured.21dpc.CI11.612723	16.29038	446.222222222	360.0
tp1.Obese.CI.E01.Cultured.21dpc.CI11.791822	16.29038	446.222222222	360.0
tp1.Obese.CI.E01.Cultured.21dpc.CI12.613166	14.28433	399.757575758	304.0
tp1.Obese.CI.E01.Cultured.21dpc.CI12.793332	14.28433	399.757575758	304.0
tp1.Obese.CI.E01.Cultured.21dpc.CI13.613069	16.04011	452.0	347.0
tp1.Obese.CI.E01.Cultured.21dpc.CI13.793558	16.04011	452.0	347.0
tp1.Obese.CI.E01.Cultured.21dpc.CI14.612990	14.62582	425.0625	324.0
tp1.Obese.CI.E01.Cultured.21dpc.CI14.792614	14.62582	425.0625	324.0
tp1.Obese.CI.E01.Cultured.21dpc.CI15.613608	13.02121	376.4375	293.0
tp1.Obese.CI.E01.Cultured.21dpc.CI15.792773	13.02121	376.4375	293.0
tp1.Obese.CI.E01.Cultured.26dpc.CI11.613448	0.68779	1.0	1.0
tp1.Obese.CI.E01.Cultured.26dpc.CI11.791991	0.68779	1.0	1.0
tp1.Obese.CI.E01.Cultured.2dpc.CI11.613205	13.1984	347.25	294.0
tp1.Obese.CI.E01.Cultured.2dpc.CI11.792684	13.1984	347.25	294.0
tp1.Obese.CI.E01.Cultured.2dpc.CI12.613414	11.08847	279.717391304	221.0
tp1.Obese.CI.E01.Cultured.2dpc.CI12.792015	11.08847	279.717391304	221.0
tp1.Obese.CI.E01.Cultured.2dpc.CI13.612941	11.20236	271.458333333	224.0
tp1.Obese.CI.E01.Cultured.2dpc.CI13.793222	11.20236	271.458333333	224.0
tp1.Obese.CI.E01.Cultured.2dpc.CI14.613347	8.89327	192.333333333	148.0
tp1.Obese.CI.E01.Cultured.2dpc.CI14.792633	8.89327	192.333333333	148.0
tp1.Obese.CI.E01.Cultured.2dpc.CI15.612576	11.40505	306.277777778	225.0
tp1.Obese.CI.E01.Cultured.2dpc.CI15.792087	11.40505	306.277777778	225.0
tp1.Obese.CI.E01.Cultured.3dpc.CI11.613393	13.43672	374.384615385	285.0
tp1.Obese.CI.E01.Cultured.3dpc.CI11.793227	13.43672	374.384615385	285.0
tp1.Obese.CI.E01.Cultured.3dpc.CI12.613310	12.70865	417.785714286	265.0
tp1.Obese.CI.E01.Cultured.3dpc.CI12.792114	12.70865	417.785714286	265.0
tp1.Obese.CI.E01.Cultured.3dpc.CI13.613603	9.5969	249.0	190.0
tp1.Obese.CI.E01.Cultured.3dpc.CI13.793340	9.5969	249.0	190.0
tp1.Obese.CI.E01.Cultured.3dpc.CI14.613468	12.1221	334.428571429	253.0
tp1.Obese.CI.E01.Cultured.3dpc.CI14.791867	12.1221	334.428571429	253.0
tp1.Obese.CI.E01.Cultured.3dpc.CI15.613441	13.62353	376.42	289.0
tp1.Obese.CI.E01.Cultured.3dpc.CI15.793237	13.62353	376.42	289.0
tp1.Obese.CI.E01.Cultured.8dpc.CI11.612513	12.45486	372.783783784	274.0
tp1.Obese.CI.E01.Cultured.8dpc.CI11.793399	12.45486	372.783783784	274.0
tp1.Obese.CI.E01.Cultured.8dpc.CI12.612503	12.14221	325.176470588	250.0
tp1.Obese.CI.E01.Cultured.8dpc.CI12.792794	12.14221	325.176470588	250.0
tp1.Obese.CI.E01.Cultured.8dpc.CI13.613364	1.04128	10.0	4.0
tp1.Obese.CI.E01.Cultured.8dpc.CI13.793550	1.04128	10.0	4.0
tp1.Obese.CI.E01.Cultured.8dpc.CI14.613031	12.52183	323.818181818	278.0
tp1.Obese.CI.E01.Cultured.8dpc.CI14.793102	12.52183	323.818181818	278.0
tp1.Obese.CI.E01.Cultured.8dpc.CI15.613290	9.88267	281.4	182.0
tp1.Obese.CI.E01.Cultured.8dpc.CI15.792675	9.88267	281.4	182.0
tp1.Obese.CI.E02.Cec1.1.793193	11.90244	301.666666667	213.0
tp1.Obese.CI.E02.Cec1.11.792162	10.18945	239.09375	180.0
tp1.Obese.CI.E02.Cec1.12.793445	10.17995	276.025641026	201.0
tp1.Obese.CI.E02.Cec1.13.792554	10.50312	269.552631579	206.0
tp1.Obese.CI.E02.Cec1.14.791849	11.75726	312.216216216	218.0
tp1.Obese.CI.E02.Cec1.15.792286	11.43323	332.0	216.0
tp1.Obese.CI.E02.Cec1.2.793579	13.06383	290.5	229.0
tp1.Obese.CI.E02.Cec1.3.792579	11.00834	229.783783784	177.0
tp1.Obese.CI.E02.Cec1.4.792119	12.48463	307.181818182	209.0
tp1.Obese.CI.E02.Cec1.5.792662	12.36918	334.032258065	199.0
tp1.Obese.Cohoused.CI.E02.10dpc.E10.793267	20.38177	666.9375	401.0
tp1.Obese.Cohoused.CI.E02.10dpc.E11.792929	17.79243	501.358208955	339.0
tp1.Obese.Cohoused.CI.E02.10dpc.E9.792192	16.08682	462.147058824	335.0
tp1.Obese.Cohoused.CI.E02.12dpc.E10.793537	18.24274	527.5	349.0
tp1.Obese.Cohoused.CI.E02.12dpc.E11.793298	18.60317	496.553846154	349.0
tp1.Obese.Cohoused.CI.E02.12dpc.E9.793346	16.60525	458.882352941	297.0
tp1.Obese.Cohoused.CI.E02.15dpc.E10.793006	19.71363	601.039473684	403.0
tp1.Obese.Cohoused.CI.E02.15dpc.E11.793139	18.75826	569.8	367.0
tp1.Obese.Cohoused.CI.E02.15dpc.E9.792164	5.1997	243.166666667	63.0
tp1.Obese.Cohoused.CI.E02.1dpc.E10.793194	11.36912	332.108108108	231.0
tp1.Obese.Cohoused.CI.E02.1dpc.E11.793384	10.75213	332.571428571	224.0
tp1.Obese.Cohoused.CI.E02.1dpc.E9.792051	8.86177	226.5	177.0
tp1.Obese.Cohoused.CI.E02.2dpc.E10.793180	10.17863	276.3125	203.0
tp1.Obese.Cohoused.CI.E02.2dpc.E11.792833	9.12656	218.034482759	157.0
tp1.Obese.Cohoused.CI.E02.2dpc.E9.793286	12.37112	317.87755102	255.0
tp1.Obese.Cohoused.CI.E02.3dpc.E10.792428	10.24444	258.523809524	209.0
tp1.Obese.Cohoused.CI.E02.3dpc.E11.793092	9.8444	228.088235294	186.0
tp1.Obese.Cohoused.CI.E02.3dpc.E9.791953	10.93205	318.275862069	220.0
tp1.Obese.Cohoused.CI.E02.5dpc.E10.791821	12.67817	332.238095238	257.0
tp1.Obese.Cohoused.CI.E02.5dpc.E11.791828	10.97273	286.888888889	200.0
tp1.Obese.Cohoused.CI.E02.5dpc.E9.792525	10.56323	243.675675676	199.0
tp1.Obese.Cohoused.CI.E02.6dpc.E10.792200	14.16572	502.894736842	289.0
tp1.Obese.Cohoused.CI.E02.6dpc.E11.791924	13.06811	353.885714286	242.0
tp1.Obese.Cohoused.CI.E02.6dpc.E9.792399	12.74308	363.375	261.0
tp1.Obese.Cohoused.CI.E02.7dpc.E10.793056	18.63571	495.086956522	364.0
tp1.Obese.Cohoused.CI.E02.7dpc.E11.793155	14.12234	441.108695652	278.0
tp1.Obese.Cohoused.CI.E02.7dpc.E9.792060	14.5888	454.0	289.0
tp1.Obese.Cohoused.CI.E02.SI14.16C.E10.792030	20.1676	626.090909091	382.0
tp1.Obese.Cohoused.CI.E02.SI14.16C.E11.792315	18.0901	583.5	324.0
tp1.Obese.Cohoused.CI.E02.SI14.16C.E9.793199	18.74872	528.981132075	332.0
tp1.Obese.Cohoused.CI.E02.Stomach.E10.792919	18.32561	558.253521127	370.0
tp1.Obese.Cohoused.CI.E02.Stomach.E11.792774	18.65007	605.642857143	398.0
tp1.Obese.Cohoused.CI.E02.Stomach.E9.792757	6.27219	159.333333333	59.0
tp1.Obese.DTFD.E03.35dpc.PM91.613208	1.58129	21.0	6.0
tp1.Obese.DTFD.E03.35dpc.PM92.613201	23.19837	619.555555556	464.0
tp1.Obese.DTFD.E03.35dpc.PM93.613385	20.85183	643.828947368	415.0
tp1.Obese.DTFD.E03.35dpc.PM94.613476	20.56678	762.982758621	381.0
tp1.Obese.DTFD.E03.35dpc.PM95.613564	6.46898	118.909090909	55.0
tp1.Obese.DTFD.E03.35dpc.PM96.613412	1.41871	3.0	2.0
tp1.Obese.DTFD.E03.35dpc.PM97.613100	17.7469	553.6875	282.0
tp1.Obese.DTFD.E03.35dpc.PM98.613548	23.66336	725.888888889	424.0
tp1.Obese.DTFD.E03.Cec1.PM92.612651	2.54972	23.0	9.0
tp1.Obese.DTFD.E03.Cec1.PM93.613326	1.08391	3.0	2.0
tp1.Obese.DTFD.E03.Cec1.PM94.612643	1.04483	1.0	1.0
tp1.Obese.DTFD.E03.Cec1.PM97.612886	1.90711	6.0	3.0
tp1.Obese.DTFD.E03.Cec1.PM98.613235	0.54853	1.0	1.0
tp1.Obese.DTFD.E03.Cecum2.PM91.613410	13.46745	373.763157895	266.0
tp1.Obese.DTFD.E03.Cecum2.PM91.792057	13.46745	373.763157895	266.0
tp1.Obese.DTFD.E03.Cecum2.PM92.612895	25.33292	875.442857143	486.0
tp1.Obese.DTFD.E03.Cecum2.PM92.792923	25.33292	875.442857143	486.0
tp1.Obese.DTFD.E03.Cecum2.PM93.613631	21.14247	659.643835616	376.0
tp1.Obese.DTFD.E03.Cecum2.PM93.793486	21.14247	659.643835616	376.0
tp1.Obese.DTFD.E03.Colon1.PM92.613404	28.33012	977.5	571.0
tp1.Obese.DTFD.E03.Colon1.PM92.792215	28.33012	970.065934066	571.0
tp1.Obese.DTFD.E03.Colon1.PM93.613547	26.16127	851.153846154	520.0
tp1.Obese.DTFD.E03.Colon1.PM93.793291	26.16127	851.153846154	520.0
tp1.Obese.DTFD.E03.Colon1.PM94.612671	14.40151	312.0	222.0
tp1.Obese.DTFD.E03.Colon1.PM94.792213	14.40151	312.0	222.0
tp1.Obese.DTFD.E03.Colon2.PM93.612610	22.50703	667.114285714	416.0
tp1.Obese.DTFD.E03.Colon2.PM93.793411	22.53013	670.8	417.0
tp1.Obese.DTFD.E03.SI1.PM91.613319	10.43693	224.0	157.0
tp1.Obese.DTFD.E03.SI1.PM91.793458	10.43693	224.0	157.0
tp1.Obese.DTFD.E03.SI1.PM92.612523	11.1091	265.454545455	188.0
tp1.Obese.DTFD.E03.SI1.PM92.792495	11.1091	265.454545455	188.0
tp1.Obese.DTFD.E03.SI1.PM93.613091	15.1905	455.0	246.0
tp1.Obese.DTFD.E03.SI1.PM93.793434	15.1905	460.097560976	246.0
tp1.Obese.DTFD.E03.SI1.PM94.612619	21.86765	578.070588235	401.0
tp1.Obese.DTFD.E03.SI1.PM94.793269	21.86765	582.337349398	401.0
tp1.Obese.DTFD.E03.SI13.PM92.613137	12.84256	352.763157895	245.0
tp1.Obese.DTFD.E03.SI13.PM92.793521	12.84256	352.763157895	245.0
tp1.Obese.DTFD.E03.SI13.PM93.612722	24.17197	719.386363636	500.0
tp1.Obese.DTFD.E03.SI13.PM93.791928	24.17197	719.386363636	500.0
tp1.Obese.DTFD.E03.SI15.PM91.613370	11.25466	326.777777778	218.0
tp1.Obese.DTFD.E03.SI15.PM91.792177	11.25466	326.777777778	218.0
tp1.Obese.DTFD.E03.SI15.PM92.612759	10.76674	217.0	162.0
tp1.Obese.DTFD.E03.SI15.PM92.792539	10.76674	217.0	162.0
tp1.Obese.DTFD.E03.SI15.PM93.613307	24.7678	767.333333333	470.0
tp1.Obese.DTFD.E03.SI15.PM93.792766	24.7678	761.211764706	470.0
tp1.Obese.DTFD.E03.SI2.PM91.613318	11.12275	293.823529412	210.0
tp1.Obese.DTFD.E03.SI2.PM91.792117	11.12275	293.823529412	210.0
tp1.Obese.DTFD.E03.SI2.PM92.613063	11.22308	278.025641026	197.0
tp1.Obese.DTFD.E03.SI2.PM92.792925	11.2547	284.153846154	199.0
tp1.Obese.DTFD.E03.SI2.PM93.613508	25.91528	823.554455446	549.0
tp1.Obese.DTFD.E03.SI2.PM93.792178	25.91528	818.558823529	549.0
tp1.Obese.DTFD.E03.SI2.PM94.613427	25.51571	746.381443299	507.0
tp1.Obese.DTFD.E03.SI2.PM94.793140	25.51571	741.744897959	507.0
tp1.Obese.DTFD.E03.SI5.PM91.612534	13.05319	316.676470588	219.0
tp1.Obese.DTFD.E03.SI5.PM91.793210	13.05319	319.636363636	219.0
tp1.Obese.DTFD.E03.SI5.PM92.613334	6.54722	93.5	74.0
tp1.Obese.DTFD.E03.SI5.PM92.793585	6.54722	93.5	74.0
tp1.Obese.DTFD.E03.SI5.PM93.613134	26.94375	891.34375	546.0
tp1.Obese.DTFD.E03.SI5.PM93.793226	26.94375	891.34375	546.0
tp1.Obese.DTFD.E03.SI5.PM94.613212	14.18082	311.227272727	232.0
tp1.Obese.DTFD.E03.SI5.PM94.791891	14.18082	311.227272727	232.0
tp1.Obese.DTFD.E03.SI9.PM92.612756	13.79657	322.692307692	266.0
tp1.Obese.DTFD.E03.SI9.PM92.793017	13.79657	319.625	266.0
tp1.Obese.DTFD.E03.SI9.PM93.613549	20.14067	529.442622951	313.0
tp1.Obese.DTFD.E03.SI9.PM93.792413	20.17435	533.114754098	314.0
tp1.Obese.DTFD.E03.Stomach.PM91.613095	13.00507	302.022222222	237.0
tp1.Obese.DTFD.E03.Stomach.PM91.792218	13.00507	302.022222222	237.0
tp1.Obese.DTFD.E03.Stomach.PM92.613502	18.27773	416.142857143	271.0
tp1.Obese.DTFD.E03.Stomach.PM92.791973	18.27773	416.142857143	271.0
tp1.Obese.DTFD.E03.Stomach.PM93.612544	23.80613	700.602409639	468.0
tp1.Obese.DTFD.E03.Stomach.PM93.793390	23.80613	700.602409639	468.0
tp1.Obese.DTFD.E03.Stomach.PM94.612840	12.41233	313.034482759	178.0
tp1.Obese.DTFD.E03.Stomach.PM94.792262	12.41233	313.034482759	178.0
tp1.Obese.notCohoused.CI.E02.15dpc.A5.792762	11.00259	292.078947368	211.0
tp1.Obese.notCohoused.CI.E02.15dpc.A6.792822	12.95023	346.0	259.0
tp1.Obese.notCohoused.CI.E02.15dpc.A7.792142	11.03058	281.2	214.0
tp1.Obese.notCohoused.CI.E02.15dpc.A8.792159	11.59487	293.964285714	215.0
tp1.Obese.notCohoused.CI.E02.1dpc.A5.791911	10.79689	264.133333333	212.0
tp1.Obese.notCohoused.CI.E02.1dpc.A6.792592	12.27125	348.125	248.0
tp1.Obese.notCohoused.CI.E02.1dpc.A7.792429	11.60125	324.109090909	248.0
tp1.Obese.notCohoused.CI.E02.1dpc.A8.792922	11.67372	296.132075472	235.0
tp1.Obese.notCohoused.CI.E02.2dpc.A5.792740	11.72929	353.052631579	250.0
tp1.Obese.notCohoused.CI.E02.2dpc.A6.793415	11.17775	276.405405405	213.0
tp1.Obese.notCohoused.CI.E02.2dpc.A7.792059	12.05578	321.073170732	234.0
tp1.Obese.notCohoused.CI.E02.2dpc.A8.792750	11.94119	315.256410256	228.0
tp1.Obese.notCohoused.CI.E02.3dpc.A5.792784	11.1778	287.0	224.0
