	EM031.441732	EM032.441683	EM033.441685	EM034.441676	EM035.441593	EM036.441587	EM037.441737	EM038.441649	EM039.441743	EM040.441709	EM042.441674	EM043.441739	EM044.441601	EM046.441741	EM047.441722	EM047.T3.441645	EM049.441600	EM049.T3.441671	EM050.441672	EM052.441625	EM053.441738	EM053.T3.441688	EM054.441707	EM054.T3.441749	EM055.441603	EM055.T3.441626	EM056.441606	EM056.T3.441716	EM057.441605	EM057.T3.441589	EM058.441637	EM059.441715	EM059.T3.441604	EM060.441677	EM060.T3.441729	EM061.441673	EM062.441720	EM063.441621	EM063.T3.441695	EM064.441592	EM065.441667	EM065.T3.441614	EM066.441656	EM066.T3.441647	EM067.441615	EM068.441712	EM069.441700	EM070.441682	EM071.441747	EM071.T3.441734	EM072.441643	EM072.T3.441632	EM073.441594	EM073.T3.441721	EM074.441596	EM075.441644	EM076.441622	EM077.441646	EM077.T3.441639	EM078.441658	EM079.441724	EM080.441727	EM081.441618	EM082.441607	EM082.T3.441751	EM083.441666	EM083.T3.441744	EM084.441599	EM085.441675	EM086.441698	EM086.T3.441746	EM087.441726	EM088.441638	EM089.441742	EM089.T3.441624	EM090.441664	EM090.T3.441662	EM091.441686	EM092.441616	EM093.441602	EM093.T3.441670	EM094.441640	EM094.T3.441588	EM095.441717	EM095.T3.441590	EM096.441706	EM098.441733	EM098.T3.441740	EM099.441708	EM100.441714	EM100.T3.441627	EM101.441623	EM102.441633	EM103.441691	EM105.441629	EM106.441745	EM107.441620	EM108.441694	EM109.441669	EM110.441723	EM111.441634	EM112.441630	EM113.441619	EM114.441710	EM115.441641	EM116.441657	EM117.441609	EM118.441693	EM122.441699	EM123.441687	EM124.441697	EM125.441659	EM126.441679	EM129.441689	EM130.441701	EM131.441591	EM132.441696	EM133.441663	EM134.441735	EM135.441660	EM136.441650	EM137.441680	EM138.441753	EM139.441611	EM140.441608	EM141.441684	EM142.441711	EM144.441736	EM145.441690	EM146.441718	EM147.441617	EM148.441631	EM149.441655	EM150.441648	EM151.441595	EM152.441730	EM155.441678	EM156.441613	EM158.441731	EM159.441719	EM160.441703	EM162.441728	EM163.441642	EM165.441597	EM166.441748	EM167.441702	EM168.441668	EM169.441653	EM170.441651	EM173.441754	EM174.441652	EM178.441705	EM179.441612	EM180.441692	EM182.441681	EM183.441654	EM209.441665	EM222.441725	EMC01.441661	EMC02.441750	EMC03.441713	EMC04.441704	EMC05.441628	EMC06.441610	EMC07.441636	EMC08.441752	EMC09.441635
EM098.441733	0.751180603633	0.727024941052	0.692559556709	0.706314595367	0.700726628805	0.701974488451	0.705165840074	0.712761123768	0.695459663324	0.710315211686	0.704261581989	0.684740708137	0.756101203718	0.750946510593	0.772490985219	0.807541974373	0.738436883232	0.710725031731	0.698711593176	0.688854710327	0.745859841123	0.680636320658	0.664859710642	0.656827862521	0.699962520634	0.727484659698	0.696868055255	0.722042623295	0.703798156921	0.733087830326	0.721830585226	0.695359412541	0.692281393152	0.715717949518	0.695701429685	0.711501362648	0.698981809888	0.763259905402	0.738507047059	0.734488949428	0.749747422957	0.734462331393	0.732278885408	0.731915615764	0.720976747519	0.673683325169	0.667976154075	0.71348716174	0.708591403871	0.707802897429	0.731065201423	0.711024560629	0.718589699163	0.725035047473	0.807713904159	0.699850554117	0.73308188158	0.710724298023	0.707052696923	0.698379593257	0.69944932769	0.662737547436	0.705473902061	0.740504530453	0.728289745786	0.772390635522	0.753200006351	0.716733881406	0.714332816221	0.717889473492	0.708379654212	0.710742100955	0.733484061447	0.760001044909	0.760465969562	0.70817761715	0.726305148912	0.743438139828	0.751677526254	0.723340543871	0.72811003561	0.714217476855	0.729767197011	0.712001395601	0.728006168764	0.708198548771	0.0	0.541227485983	0.714857608165	0.743147599601	0.725340236924	0.718031923306	0.674496349362	0.657033471685	0.722699163388	0.720203325416	0.761043921688	0.677796762347	0.707469195526	0.709507426755	0.672645639233	0.717423730622	0.737466074122	0.652984067654	0.642457253233	0.66571413562	0.698189672852	0.738509835568	0.782306735029	0.767182839123	0.710917911405	0.701917593373	0.703788897934	0.686522335641	0.711938334034	0.650043514818	0.661505995765	0.690341221997	0.665133352907	0.66997915127	0.67092998049	0.688597884601	0.695459613234	0.682822902169	0.750370890843	0.714575981458	0.703183139804	0.6867183013	0.730408863844	0.668086056942	0.694549258353	0.720547330418	0.708780670796	0.678116505623	0.695047403856	0.741094108132	0.736762469921	0.669753286178	0.652703047677	0.642377678809	0.65651160885	0.695377132748	0.658462085656	0.627210703433	0.684836572631	0.679217408258	0.641653628492	0.653303819493	0.665966648813	0.654409475612	0.723358161869	0.693516746674	0.719242190973	0.687092096212	0.649147373544	0.647282587121	0.726059688412	0.712866401787	0.725415966826	0.742148964561	0.748218369662	0.738587870871	0.728448217505	0.709200875085	0.673845140538	0.698423429026	0.698531061594
EM098.T3.441740	0.713404764619	0.720774910038	0.708304925185	0.683269883691	0.730097405908	0.701860776725	0.693350700243	0.713119932549	0.688979505783	0.705275636835	0.710623966292	0.708687521251	0.784903186324	0.746604772706	0.791729329448	0.800956861394	0.769297366263	0.716592617219	0.737530171245	0.712915080983	0.729451172621	0.708214866548	0.678073746511	0.707202112357	0.70205124229	0.731335763182	0.722781058876	0.730876293717	0.707051795443	0.703156433342	0.762276646122	0.757683284102	0.734544033388	0.720875602532	0.719388493412	0.750169996404	0.703153312589	0.746871584744	0.732883524166	0.745708746856	0.747903263707	0.703039645983	0.739428260711	0.728025011233	0.703515168328	0.672030672502	0.663466798895	0.713501559301	0.735056631934	0.720180622734	0.742611885607	0.712580878361	0.728714589443	0.754619490348	0.787711493028	0.704641332778	0.701647877853	0.706975686231	0.729351001719	0.680015990157	0.673654386027	0.701394948002	0.71193204763	0.763981684178	0.722425054076	0.755434158445	0.735382039824	0.743105811038	0.726497385005	0.756312842381	0.727443268837	0.715830733253	0.734645677568	0.771393259987	0.755935160173	0.706340884895	0.690338654479	0.746775351687	0.764127388591	0.752852389689	0.753852561061	0.734662624304	0.763611064473	0.736818289903	0.750014915504	0.716031467417	0.541227485983	0.0	0.722940352674	0.745547987877	0.738682476753	0.733359947562	0.691394758465	0.686145147318	0.710680446341	0.735077551565	0.789566026277	0.708088824987	0.707778187928	0.708805372684	0.686978532026	0.705667680156	0.725874684033	0.675229055843	0.648184053792	0.692439206216	0.74708819548	0.762779203546	0.762689887278	0.77647315229	0.74478255216	0.704168779313	0.71337648117	0.74280716535	0.728047710168	0.672073060524	0.694483159265	0.687601342318	0.709323650257	0.695860451299	0.685706714442	0.731272920949	0.694287816842	0.66921742979	0.751153591213	0.759381012395	0.715206872548	0.716082107799	0.719549536125	0.716065291844	0.737703242848	0.718859925285	0.719789489903	0.671343363652	0.709474671499	0.750872220422	0.723200904406	0.696618360727	0.660048273179	0.694677908216	0.690023431309	0.718677995352	0.69561726536	0.65123516168	0.69809196615	0.718646312455	0.666620235049	0.682629878206	0.726588397939	0.682342488321	0.745277887433	0.701309958203	0.731692186212	0.680137277909	0.676863815013	0.66748631029	0.718002848592	0.731197061785	0.731397530216	0.730277556246	0.757158814446	0.729177268331	0.720335715679	0.725117533684	0.665574672627	0.718012701117	0.702799013761
EM099.441708	0.724144225607	0.71247525924	0.747219632789	0.719782183124	0.711432268397	0.684769728981	0.701897622442	0.750549800701	0.685868095237	0.699476959574	0.719490736544	0.731148374791	0.770925276809	0.76733825338	0.835657462558	0.791253574726	0.712390440602	0.727548570938	0.671656397125	0.727157382072	0.735567293142	0.760437727237	0.722174116116	0.746474041622	0.710918053058	0.716229442497	0.734033951054	0.766615576905	0.708310351313	0.74816687619	0.736878139133	0.717942333976	0.716500640537	0.681626682646	0.735179704953	0.711125931092	0.729469508574	0.728690658962	0.700716795547	0.742678331743	0.764423418198	0.716791096061	0.753761707227	0.726584229987	0.725831902339	0.74136061797	0.737460875363	0.679914320759	0.746711777115	0.688698222067	0.721053050982	0.730138680855	0.71778156143	0.709923247054	0.726944366006	0.711954872235	0.700544349931	0.717610981284	0.702502844622	0.723051391254	0.70558619612	0.709174388364	0.692777151373	0.768391368629	0.754820742436	0.701452656353	0.690910643085	0.738669371276	0.734147986246	0.777848995237	0.736669508876	0.728763910876	0.767243635095	0.728179537193	0.748607227615	0.700648020629	0.707571783216	0.698626727647	0.746505564594	0.742099657829	0.758332047333	0.692140681737	0.737339226116	0.710479558946	0.751943898836	0.705372500285	0.714857608165	0.722940352674	0.0	0.724551020643	0.732597163301	0.695628810161	0.718683979157	0.766799861677	0.703745311122	0.751615308151	0.76380318772	0.7061830559	0.749558901076	0.72200446774	0.721334417085	0.783993559147	0.67617371378	0.734496803949	0.70249172735	0.701107358855	0.757332350506	0.712542847104	0.791137134389	0.756778463331	0.685360342487	0.693946811652	0.707761385543	0.720557183692	0.710393925925	0.718796960354	0.699238451209	0.710286269129	0.726729180666	0.741435666862	0.722295180143	0.739292196735	0.738390233276	0.717891913227	0.711450084479	0.750587029219	0.709519899312	0.744036248981	0.7136321255	0.706047491448	0.819890903277	0.708708995253	0.689052229189	0.68022554624	0.688572121146	0.74168283238	0.749473094359	0.716542897992	0.640356937162	0.715104700756	0.72339908893	0.72657317336	0.695161929333	0.695325604307	0.682978454447	0.704227013038	0.711254214607	0.675426387857	0.752997834394	0.694053627308	0.777075528143	0.713990263197	0.719972338763	0.695533020108	0.755725818553	0.688774158275	0.780424121411	0.704593602055	0.712569117764	0.706739519657	0.777266655816	0.695193948057	0.733749560697	0.681094803525	0.700219111646	0.720314107677	0.710456847301
EM100.441714	0.744928124061	0.670810578656	0.740543726768	0.760640669752	0.711912421517	0.696568156667	0.738586208081	0.689777365758	0.696115042688	0.729011505911	0.711441703478	0.739398932494	0.709307546006	0.674042265645	0.850180170872	0.830466571162	0.739180853958	0.693617183905	0.767044045483	0.702073991031	0.781863869658	0.781321316801	0.754677392833	0.739231612737	0.686791281247	0.693312792533	0.696151159957	0.716642303367	0.714279269381	0.762223929412	0.646715313935	0.691421396788	0.787326462347	0.718413515296	0.646334452421	0.793220532811	0.717694083101	0.745931450574	0.732874986321	0.682642627691	0.732143238263	0.720058941192	0.696834939488	0.690157851843	0.718883898789	0.710150584778	0.771105517859	0.684229851479	0.626292806544	0.731100230605	0.670372958352	0.677322633723	0.752748685547	0.762780750341	0.725759869823	0.649392335697	0.768033844253	0.682379576768	0.709069607735	0.698503468637	0.703583388696	0.713216066364	0.691924855732	0.80140635129	0.783091095053	0.778132728326	0.775857585133	0.739308793445	0.673378236528	0.703525708169	0.645217162425	0.663469732204	0.758598977893	0.724622773193	0.735038072855	0.757734311094	0.757603718916	0.710556859274	0.668603482282	0.724756877845	0.71838065865	0.725922528079	0.747121602998	0.697129827586	0.69827701621	0.720039677627	0.743147599601	0.745547987877	0.724551020643	0.0	0.498794221266	0.673146586844	0.694749246813	0.685737414978	0.744729839144	0.697760097248	0.67355125201	0.662293913086	0.715467908494	0.705589348622	0.775489051095	0.842366405475	0.737310113716	0.718447860354	0.751652041045	0.717210573266	0.784795109663	0.71879339879	0.85257957257	0.83358658637	0.721979272495	0.657919457112	0.78327209262	0.708692683771	0.76501479036	0.739084417368	0.775245886169	0.696126517879	0.66292965438	0.765439215969	0.7169217477	0.715269600257	0.672936807145	0.725187122453	0.760784754801	0.771026046765	0.748273065136	0.70101097115	0.731625000031	0.67455269576	0.819056641909	0.745565467752	0.667874622456	0.738441970985	0.694081536364	0.781635988526	0.750837315654	0.714343779432	0.695530370592	0.700551758128	0.713921062002	0.682307638216	0.713615371436	0.728074787156	0.705047104384	0.709028945595	0.682201607171	0.672157017233	0.697951782001	0.709796388967	0.815572993541	0.725872284954	0.755723110124	0.741039719027	0.764917018604	0.707001060235	0.797528469802	0.635531673384	0.70383250477	0.714141584342	0.662676332074	0.733017164542	0.645213751862	0.671532233267	0.676007523276	0.690178590593	0.649717161864
EM100.T3.441627	0.712367138432	0.658874974001	0.708918586697	0.733819481769	0.673947726	0.676647511333	0.728518654268	0.68450624666	0.663286260689	0.699897428289	0.6992073169	0.750814972527	0.701468603779	0.695400382825	0.853786578307	0.818378215848	0.724236724504	0.679786360168	0.775788094522	0.658693748343	0.770393171496	0.7812807528	0.726604959031	0.745525076144	0.63637571912	0.68584874134	0.680775003649	0.729976129848	0.695516598277	0.758467865352	0.634231957685	0.677634331662	0.792377991377	0.717565859989	0.632247618685	0.735132343211	0.687356385769	0.738227581879	0.722757726591	0.697292304493	0.688484857223	0.67894146942	0.691713963386	0.661730165858	0.728408823792	0.741041166858	0.758374978701	0.658703213439	0.636157743228	0.692352670356	0.689672074663	0.6882012487	0.755934563102	0.736387558925	0.726824976833	0.639000912776	0.763942355916	0.670918244427	0.711786986754	0.684383462702	0.702655376412	0.729899784684	0.698320849365	0.810292073894	0.77677107614	0.757498073805	0.74335810989	0.713039364278	0.6514281003	0.668523256254	0.626001500138	0.652874519129	0.749173493696	0.690284114616	0.707249613027	0.753383156669	0.740749434047	0.673287168251	0.661365336172	0.697609688956	0.716212915044	0.714856671134	0.731767675267	0.6917734619	0.706445065279	0.730276841143	0.725340236924	0.738682476753	0.732597163301	0.498794221266	0.0	0.682793049573	0.697725030096	0.719933050308	0.719958131446	0.693704229926	0.738211702546	0.677906100143	0.723523318158	0.691983485442	0.770364150738	0.816100868712	0.702382183426	0.707256338934	0.755309463138	0.719782109757	0.779404429256	0.69713853345	0.825148839566	0.831708702844	0.725407590262	0.64688599779	0.762823935755	0.684160604714	0.75961785646	0.709290706747	0.758921762583	0.704537356615	0.671767053441	0.766993586585	0.711452069449	0.717562290102	0.681935329544	0.719692802078	0.765867144952	0.780676719339	0.75999940207	0.686092836881	0.711951021182	0.673520589103	0.816925648958	0.739777429536	0.668305594729	0.718149545451	0.700589293295	0.762907141107	0.752247289656	0.725081854225	0.680876849684	0.705698139874	0.719117010658	0.679587847915	0.722598492397	0.72150794475	0.725382093151	0.701991254456	0.676029568483	0.678266959264	0.712313334353	0.704175103763	0.816637779132	0.721458122767	0.760916600093	0.756650416843	0.792579017933	0.708953039333	0.807181141714	0.614740433562	0.676335316838	0.711847671147	0.634417452296	0.721253300166	0.643575040337	0.666538970733	0.661322091808	0.679890954914	0.64462710943
EM101.441623	0.737188151952	0.66291338968	0.72315785859	0.699688688364	0.699519382277	0.698228130641	0.715035023425	0.673684195681	0.679199733403	0.681442573273	0.697470442446	0.757476327674	0.73577115061	0.69700876502	0.832504868045	0.839352435063	0.712195233253	0.708654106177	0.744781876737	0.695878778367	0.764457504252	0.771469377611	0.704458016983	0.714025738963	0.671209462172	0.722673427697	0.717285859462	0.703677335621	0.752320347365	0.743434826	0.702545912231	0.706654611839	0.745463234556	0.686835144069	0.698677666823	0.764208094364	0.716652212051	0.757463548951	0.740323491242	0.698500832871	0.739955109694	0.72216453282	0.687331817877	0.691717856338	0.702718576969	0.692372476477	0.715528836714	0.694287678106	0.677731253324	0.716567906321	0.706670417762	0.687107717834	0.741465173655	0.746796411898	0.74172421195	0.676417626837	0.723058521955	0.707408728339	0.707179415662	0.717520150262	0.69375982125	0.679789843384	0.735373583883	0.798392079386	0.788622428994	0.757184042227	0.752792056839	0.716391147178	0.66833373568	0.68765868932	0.681421978009	0.728178848367	0.73684919307	0.741483524891	0.732087418513	0.726442441398	0.740514848852	0.689630418792	0.725146359696	0.690472274523	0.715083328812	0.669061240737	0.717242248305	0.677290816316	0.715048775073	0.729750569874	0.718031923306	0.733359947562	0.695628810161	0.673146586844	0.682793049573	0.0	0.683160416686	0.691087398004	0.725283462819	0.693243721649	0.72035639464	0.665027799864	0.714535736809	0.723641666399	0.720780594436	0.795253047845	0.753095788553	0.70183529797	0.705536450687	0.679134891407	0.736185575843	0.709896664008	0.844833619402	0.813818294968	0.720917538347	0.65565256227	0.764630939169	0.697661875698	0.693945068283	0.729162508781	0.740395547348	0.70467067317	0.662021882176	0.732611297579	0.707677064364	0.678268185832	0.662273021266	0.664317643406	0.739151784729	0.733956610034	0.722818134196	0.706911153415	0.728151356442	0.659813148546	0.798747918643	0.706039226695	0.668310122395	0.669918929342	0.630347161431	0.792154673551	0.743819346138	0.739455827827	0.690048813562	0.594085716532	0.7285634935	0.685005566763	0.716156100838	0.717586097159	0.688981630472	0.705580392049	0.680905323049	0.69079981599	0.662912412498	0.687241337039	0.79384858209	0.695854513627	0.695871954745	0.721666181763	0.724475286642	0.67248112616	0.773391511596	0.684675185053	0.720073596935	0.703908219221	0.712120850397	0.75454187355	0.688511044669	0.688929731552	0.682596953687	0.675110857054	0.672306179983
EM102.441633	0.708719979447	0.6882165063	0.704956133338	0.7033038548	0.70153847837	0.689389795078	0.69566937617	0.721261003473	0.671389244706	0.706448945614	0.684902857894	0.733546092493	0.732041657462	0.746942703531	0.819144569124	0.810890964487	0.728253163875	0.660917470259	0.67431612035	0.661221280022	0.745414331301	0.713438877553	0.684835899476	0.655186549481	0.685763907686	0.713973180713	0.656798019743	0.710126613675	0.698021804086	0.717950869895	0.699632935101	0.6899330102	0.726416421284	0.700104017542	0.656520039177	0.729007591023	0.696783565684	0.730483323635	0.713510087009	0.677841416793	0.684623091736	0.689606380439	0.73713859378	0.733113452164	0.725911242407	0.675237581963	0.6924751352	0.677587220096	0.705785232216	0.681234038018	0.708773660346	0.692872232681	0.732436746326	0.739803147296	0.734408719115	0.704707296359	0.696776998009	0.721987093895	0.74977696871	0.710983232464	0.693108223484	0.696446402676	0.685917160015	0.766899383922	0.738540906711	0.747496233998	0.744124631168	0.727087320102	0.72496022377	0.73003527346	0.684023667321	0.6928847287	0.722713788153	0.735769146	0.745780250913	0.720117599409	0.713413891768	0.697362602374	0.722958636079	0.733227624117	0.729355432123	0.696204072277	0.735953500745	0.710551498334	0.730733504131	0.673015725724	0.674496349362	0.691394758465	0.718683979157	0.694749246813	0.697725030096	0.683160416686	0.0	0.713701142255	0.670529938309	0.721233570297	0.751788017135	0.686438914786	0.646972124057	0.677600237066	0.687596892992	0.735121747284	0.703015243945	0.665185375133	0.663700747211	0.67938948921	0.760419585639	0.71747896977	0.766230678597	0.746029469283	0.696366568653	0.683163126596	0.704641486752	0.724847847116	0.718873352555	0.688525088043	0.665555331079	0.690673664252	0.671995307482	0.714065290585	0.687368473643	0.69486567078	0.712901971538	0.680508324611	0.722905047722	0.726136169764	0.684843759093	0.701798359046	0.705546640915	0.68045444717	0.766802745193	0.729376378258	0.711948109524	0.652988908592	0.703336306167	0.730363951684	0.741835746833	0.689902813133	0.608491476419	0.660331289978	0.695501638215	0.676295421431	0.675102055809	0.661222154989	0.683470058512	0.684108304276	0.650970222718	0.651957586575	0.682541766967	0.675290143711	0.733870817713	0.651222793303	0.68844358807	0.708363195308	0.702989383536	0.669281925273	0.723405667019	0.684925803542	0.69463563905	0.707003456403	0.710369811515	0.712280229011	0.707288302901	0.688304242104	0.650346104682	0.713769803799	0.669638002878
EM103.441691	0.738280569884	0.687662923213	0.676623510682	0.752625358354	0.702708735962	0.685309490538	0.693209790483	0.665410781768	0.674194835457	0.722466545875	0.685432246626	0.703306383995	0.742214070456	0.66213813788	0.788269475812	0.811429230194	0.687908287357	0.640373424942	0.746899814724	0.688597059182	0.771945270448	0.752041939015	0.670740760092	0.644529264802	0.695406520305	0.677162786148	0.647826357195	0.64766158872	0.702237807932	0.725314003039	0.694899478052	0.651222663765	0.728029086634	0.709387878464	0.668908398676	0.754310352439	0.656121811724	0.707948805018	0.717666040066	0.708028540064	0.702364473456	0.723008289857	0.708508275819	0.692903512564	0.657576606416	0.66343533954	0.7027873959	0.685253858171	0.702898118382	0.722040839811	0.690451893399	0.662810501802	0.705449925281	0.716236132743	0.776262527575	0.69738773866	0.728100096721	0.682178528486	0.687230368047	0.679724116144	0.689194167467	0.631288751056	0.70904652507	0.763830447859	0.745508322222	0.786082275936	0.768777516723	0.716842891468	0.692422890939	0.660475228679	0.669312471268	0.656311309292	0.718085593963	0.726351019048	0.70841941371	0.720581269369	0.742928349059	0.748201060621	0.742012690863	0.742563543072	0.683975290576	0.703983566362	0.728878532912	0.662159079953	0.693451279209	0.718663962643	0.657033471685	0.686145147318	0.766799861677	0.685737414978	0.719933050308	0.691087398004	0.713701142255	0.0	0.733779821969	0.688788207013	0.725871712754	0.649974851649	0.684314302685	0.671395844421	0.737941194847	0.80094680748	0.753583755132	0.648441139172	0.705171358313	0.734606440826	0.715445779851	0.745368729305	0.822937023983	0.818500028231	0.719848735322	0.680539790681	0.743626264881	0.656326447364	0.698988496609	0.666300222898	0.702414387634	0.69047044949	0.658694968202	0.695698922025	0.649819581744	0.664243400463	0.67855209401	0.666569271394	0.723619363576	0.710753722163	0.702534871434	0.673555535382	0.689003087517	0.687349661866	0.73767716657	0.660930879222	0.707643838873	0.694656663499	0.670442807126	0.756916848669	0.738641759092	0.683255380816	0.663954446724	0.698496168394	0.674617533297	0.677589975648	0.64649255944	0.66711479899	0.680622928154	0.682372700244	0.644562891976	0.636679090205	0.66836243834	0.710998708362	0.75642535793	0.741530024286	0.714493977764	0.673126320318	0.669619398839	0.666611693524	0.743188682078	0.688870177382	0.706936723384	0.7038464744	0.705443477569	0.740497343542	0.716954418552	0.706982218626	0.661420482085	0.678746649474	0.688570456559
EM105.441629	0.706842246758	0.716070236474	0.712964753995	0.691567880573	0.661774414921	0.707721776607	0.668212119976	0.729578558389	0.685283421812	0.668563154605	0.70372981144	0.740890139489	0.745057422472	0.761528237416	0.802726983762	0.781158384596	0.682167634648	0.65728319177	0.685199636654	0.715103911982	0.703801042087	0.708199026319	0.726605159215	0.700122082341	0.712511011226	0.697021482818	0.752439051742	0.769530441765	0.684484865659	0.708488367332	0.725753425238	0.728243081576	0.725776063162	0.687554881481	0.687877468922	0.699986770287	0.673863513289	0.712887729367	0.710853503335	0.722958940128	0.695532943706	0.666648921221	0.749888245522	0.755624441544	0.719933599431	0.715104237805	0.758007859215	0.680349990953	0.738945760907	0.684604729903	0.727938711805	0.71893145251	0.72111328974	0.715719333969	0.750417753224	0.710106721782	0.714366002841	0.724679079636	0.730588970495	0.697094153425	0.699731221066	0.7280506767	0.711325937181	0.756484248098	0.697343487538	0.72814756714	0.733052168026	0.684063852398	0.713786890801	0.737719988452	0.707490481677	0.700150358597	0.703934933682	0.741016362905	0.732768595491	0.68541139606	0.673385574611	0.736387879101	0.730883421269	0.724885667875	0.721956912499	0.712146544062	0.732792601236	0.736231077341	0.746744371398	0.682161270607	0.722699163388	0.710680446341	0.703745311122	0.744729839144	0.719958131446	0.725283462819	0.670529938309	0.733779821969	0.0	0.746171034732	0.801247471043	0.745750581451	0.731455475702	0.676875376054	0.697484460619	0.734949707359	0.652272628359	0.703341039362	0.674379917521	0.678637462801	0.733053064159	0.704624688218	0.803240435263	0.75789893373	0.689024962065	0.671942119489	0.687382993938	0.745804264253	0.733585120145	0.697329623906	0.706179398516	0.719379815072	0.721521659842	0.712762852368	0.695580943344	0.696205072221	0.683194743149	0.687104425006	0.672712129548	0.720719797666	0.707295807735	0.699619844314	0.707549715081	0.729799216622	0.772479170237	0.723165984093	0.686744399674	0.703591234151	0.73306960022	0.7189886428	0.710727245736	0.704578181645	0.631964353921	0.754224612545	0.738327179969	0.685777110916	0.709317645626	0.717253141316	0.686553574766	0.724238906831	0.688669289426	0.676095823072	0.74168583176	0.691192461037	0.769122454495	0.734997586261	0.731017878254	0.728422178287	0.73246137769	0.726950183254	0.723796626655	0.696954092434	0.675009676904	0.675447500129	0.721422127002	0.674328147505	0.710218880051	0.692370229174	0.671790058561	0.725080542407	0.719518022714
EM106.441745	0.760280872048	0.720306915661	0.721112895156	0.768920781724	0.684658189131	0.699228733853	0.723677095092	0.682973325898	0.699827427381	0.711894214868	0.715039841039	0.737347512594	0.727610120518	0.632332726554	0.818471336296	0.817929856702	0.747004286509	0.714023329232	0.776411989931	0.651771639557	0.776554411765	0.760175611138	0.673059200673	0.689973754942	0.669225363303	0.669495251925	0.703848819899	0.697967484354	0.754790230082	0.732203849616	0.695724135544	0.723633575171	0.761344627698	0.688025866929	0.644118252088	0.786125684388	0.714887018103	0.72416934549	0.718834769863	0.6925760947	0.703617003355	0.678022615297	0.668535276878	0.656062581643	0.676764799143	0.745204910268	0.739186323739	0.695046965804	0.695817198659	0.718931525279	0.698522486102	0.687881696165	0.748775873968	0.752733153383	0.722444697371	0.666473858024	0.742141652041	0.681070476629	0.700127610061	0.674655479141	0.686333695927	0.707810921255	0.739285915194	0.81041697286	0.771662676348	0.771442240037	0.773544188314	0.721057460429	0.672360962876	0.687678037154	0.676320230111	0.656811714752	0.748730350194	0.720410355874	0.70787571058	0.770828580959	0.741954205012	0.702652437735	0.681395845608	0.710769184108	0.727135047259	0.723889485448	0.737594997435	0.681244844297	0.666170339202	0.747045156291	0.720203325416	0.735077551565	0.751615308151	0.697760097248	0.693704229926	0.693243721649	0.721233570297	0.688788207013	0.746171034732	0.0	0.659677394569	0.663935455469	0.697310747049	0.70002434364	0.778738161244	0.802610867719	0.729618946365	0.704470396727	0.739444241773	0.687988774476	0.755044980358	0.734710645145	0.808091812678	0.836560095668	0.768044832078	0.687906070733	0.772383300475	0.67450259221	0.720020784407	0.737817655923	0.773589056893	0.700543453927	0.665210221566	0.747450831091	0.708795271196	0.700265284955	0.693034297599	0.71303005294	0.765557842385	0.762555548962	0.734354798381	0.683550764376	0.735400709101	0.688632245057	0.798660158938	0.725709082673	0.66561364066	0.720380445859	0.716743303954	0.781661882861	0.743730376957	0.730550558586	0.697703233379	0.685103712348	0.693500643759	0.703033323523	0.741905619585	0.741943485396	0.708840485606	0.701524801066	0.664903563635	0.699608448685	0.692561241416	0.706433670553	0.791372049909	0.745100171908	0.730191608062	0.72842396095	0.734473473416	0.70537408231	0.764507047645	0.687572866308	0.706234771441	0.707972685745	0.688260181105	0.762873451175	0.686327812722	0.6964118954	0.672983867332	0.688567284322	0.720605049709
