	B.2004.01.S1.405609	B.2004.02.S1.405533	B.2004.03.S1.405563	B.2004.04.S1.405549	B.2004.05.S1.405536	B.2004.06.S1.405567	B.2004.07.S1.405529	B.2004.08.S1.405610	B.2005.01.S1.405588	B.2005.02.S1.405604	B.2005.03.S1.405591	B.2005.04.S1.405545	B.2005.05.S1.405611	B.2005.06.S1.405537	B.2005.07.S1.405586	B.2005.08.S1.405559	B.2005.09.S1.405592	B.2005.10.S1.405573	B.2006.01.S1.405568	B.2006.02.S1.405606	B.2006.03.S1.405589	B.2006.04.S1.405572	B.2006.05.S1.405597	B.2006.06.S1.405542	B.2006.07.S1.405582	B.2006.08.S1.405615	B.2006.09.S1.405526	B.2008.01.S1.405595	B.2008.02.S1.405555	B.2008.03.S1.405528	B.2008.04.S1.405565	B.2008.05.S1.405541	B.2008.06.S1.405543	B.2008.07.S1.405599	B.2008.08.S1.405550	B.2008.09.S1.405553	B.2008.10.S1.405544	B.2009.01.S1.405540	B.2009.02.S1.405570	B.2009.03.S1.405564	B.2009.04.S1.405531	B.2009.05.S1.405596	B.2009.06.S1.405554	B.2009.07.S1.405524	B.2009.08.S1.405578	B.2009.09.S1.405547	B.2009.10.S1.405585	B.2011.01.S1.405525	B.2011.02.S1.405575	B.2011.03.S1.405538	B.2011.04.S1.405598	B.2011.05.S1.405539	B.2011.06.S1.405532	B.2011.07.S1.405534	B.2011.08.S1.405530	B.2011.09.S1.405577	B.2011.10.S1.405602	B.2012.01.S1.405593	B.2012.02.S1.405552	B.2012.03.S1.405546	B.2012.04.S1.405562	B.2012.05.S1.405616	B.2012.06.S1.405601	B.2012.07.S1.405580	B.2012.08.S1.405556	B.2012.09.S1.405527	B.2012.10.S1.405569	B.2016.01.S1.405584	B.2016.02.S1.405600	B.2016.03.S1.405618	B.2016.04.S1.405579	B.2016.05.S1.405583	B.2016.06.S1.405581	B.2016.07.S1.405551	B.2016.08.S1.405590	B.2019.01.S1.405535	B.2019.02.S1.405607	B.2019.03.S1.405560	B.2019.04.S1.405614	B.2019.05.S1.405612	B.2019.06.S1.405608	B.2019.07.S1.405558	B.2019.08.S1.405613	B.2019.09.S1.405605	B.2019.10.S1.405561	B.2020.01.S1.405576	B.2020.02.S1.405548	B.2020.03.S1.405571	B.2020.04.S1.405587	B.2020.05.S1.405574	B.2020.06.S1.405557	B.2020.07.S1.405566	B.2020.08.S1.405603	B.2020.09.S1.405594	B.2020.10.S1.405617
B.2012.08.S1.405556	0.33136579	0.33798408	0.36839941	0.31068835	0.39324589	0.32348979	0.45668984	0.38039658	0.62435145	0.55908878	0.57028251	0.49678185	0.55852984	0.36606191	0.5449038	0.46249445	0.46099104	0.52883975	0.6235455	0.37120505	0.36881274	0.29470891	0.33129296	0.29369533	0.29857834	0.30920317	0.29871284	0.57543481	0.42858699	0.32397613	0.30380367	0.39138914	0.36297601	0.35662168	0.48836949	0.30140822	0.28621346	0.72673919	0.84507639	0.7767568	0.71981315	0.74852048	0.63734191	0.61635323	0.56132836	0.56728868	0.66701464	0.44476465	0.31501345	0.36978442	0.40308839	0.49007804	0.28463144	0.27033657	0.27253775	0.36223081	0.2668089	0.48561786	0.32373286	0.39945396	0.34596488	0.26867832	0.31082867	0.31402112	0.0	0.11310406	0.25566374	0.60680595	0.54934577	0.46713393	0.43119166	0.37406581	0.38867929	0.42738079	0.44095131	0.46487594	0.59081357	0.58182746	0.49377278	0.44694999	0.35998453	0.29565757	0.27881809	0.37041724	0.38200664	0.43016962	0.70189551	0.52109597	0.55554259	0.4397625	0.45107147	0.63781519	0.64680208	0.57735941	0.4809663
B.2012.09.S1.405527	0.37000869	0.3515941	0.33761483	0.31867959	0.38381327	0.33541313	0.4352649	0.37006724	0.60255167	0.54769314	0.55456203	0.48316451	0.54317006	0.34909945	0.53433774	0.44482629	0.45484818	0.51103245	0.6044811	0.37860501	0.37838628	0.29217493	0.32487778	0.31294673	0.328477	0.34784357	0.32397758	0.55621075	0.37020397	0.25493173	0.25049193	0.37319538	0.32867475	0.32687362	0.46228207	0.23931536	0.24840582	0.69856927	0.81775195	0.74448668	0.70592007	0.71904444	0.61636093	0.59401141	0.52806936	0.5458521	0.65603146	0.42742823	0.31550197	0.35241736	0.38775075	0.4633014	0.32929676	0.29923767	0.30296551	0.33552757	0.29680438	0.46733748	0.28780604	0.36247054	0.33999416	0.2495527	0.27734957	0.28403212	0.11310406	0.0	0.20431466	0.57062903	0.51477791	0.44702331	0.41010824	0.34405837	0.32041513	0.40741535	0.42298365	0.4529098	0.57514667	0.56776742	0.48165064	0.42369341	0.35177917	0.30590121	0.31242013	0.3538017	0.36701768	0.4279101	0.67901455	0.51025119	0.53249417	0.41574574	0.43915587	0.61444449	0.62397164	0.56440493	0.45583304
B.2012.10.S1.405569	0.48056553	0.38683388	0.36628545	0.35823639	0.40521683	0.36695155	0.40477056	0.39106846	0.51715997	0.45723372	0.46640865	0.42105885	0.45621904	0.35687457	0.45409356	0.40084371	0.40883634	0.44656039	0.50489766	0.38401439	0.36730358	0.36331833	0.35580702	0.41172381	0.46639322	0.46721805	0.42243982	0.45862819	0.21860643	0.18178613	0.19572557	0.30371746	0.26642031	0.28592564	0.37790797	0.16006246	0.2519367	0.61557849	0.72673135	0.65770974	0.59828545	0.63241456	0.52181813	0.50407997	0.45301736	0.46547708	0.55906758	0.36836479	0.34773321	0.3515506	0.40096439	0.40320468	0.4614489	0.41423195	0.41934777	0.33059777	0.41017182	0.38932964	0.23600906	0.29758218	0.26656678	0.21567314	0.28691373	0.27767326	0.25566374	0.20431466	0.0	0.48991187	0.43812141	0.36574607	0.33317368	0.26370311	0.24846627	0.32219397	0.34196131	0.41158026	0.49142195	0.48143578	0.41354004	0.38749521	0.34553419	0.34962281	0.38134973	0.3500752	0.34962384	0.41623942	0.59683525	0.44848149	0.45402587	0.4005673	0.39861411	0.52981563	0.53639098	0.47378009	0.40627578
B.2016.01.S1.405584	0.66536226	0.50236917	0.42516524	0.49210216	0.45396696	0.49476764	0.36580619	0.44592681	0.22162638	0.24323439	0.22647006	0.272528	0.22574417	0.39257528	0.26571479	0.29246696	0.30831355	0.2465039	0.23366639	0.48096052	0.45310577	0.53107052	0.50772197	0.59019278	0.64891285	0.64917688	0.61478277	0.1783247	0.3923674	0.43848226	0.43316954	0.33076981	0.35384108	0.35619945	0.24179006	0.49545267	0.62101929	0.29595618	0.39499082	0.33747631	0.29515906	0.31398611	0.25057488	0.21533556	0.24833461	0.27941961	0.26753355	0.3526439	0.50908822	0.47991583	0.55302022	0.30221589	0.62430145	0.55970074	0.56467646	0.46689474	0.55583667	0.23018563	0.32287647	0.25400151	0.30330141	0.39569479	0.34803396	0.34270065	0.60680595	0.57062903	0.48991187	0.0	0.16586862	0.2602601	0.25294993	0.30672072	0.3065709	0.281834	0.27843714	0.31174673	0.26057936	0.24148601	0.26872527	0.33407952	0.41820686	0.49966804	0.55051218	0.41412601	0.39943367	0.39904261	0.2810278	0.29109974	0.24437486	0.36067213	0.31592856	0.24254948	0.25982973	0.26922712	0.29163197
B.2016.02.S1.405600	0.54623892	0.39133287	0.32398636	0.38387816	0.35076758	0.39812974	0.27946637	0.34662247	0.21832596	0.21224021	0.19382792	0.21540938	0.19397709	0.31398396	0.21885763	0.23608572	0.25096679	0.20625506	0.23138083	0.37713626	0.34623515	0.43745806	0.41700151	0.49749888	0.55400197	0.55648136	0.51577245	0.25412424	0.39467726	0.38154098	0.37910068	0.27784843	0.30260668	0.29998033	0.23539592	0.43547093	0.56309267	0.34080028	0.4279988	0.38003009	0.33867176	0.35751203	0.25765578	0.21179584	0.21882993	0.23250823	0.28131415	0.2851852	0.4487538	0.42139457	0.4959813	0.24272383	0.56629499	0.50419358	0.50908638	0.41378332	0.50455307	0.20155459	0.27941311	0.24256187	0.27972373	0.33916511	0.29415808	0.27622397	0.54934577	0.51477791	0.43812141	0.16586862	0.0	0.14783762	0.19130097	0.26433156	0.2863811	0.22005408	0.1957811	0.24580313	0.23090146	0.21154025	0.18800779	0.2179766	0.30297202	0.38316202	0.4345941	0.29815297	0.29055511	0.32025177	0.31300094	0.2467643	0.225292	0.30801897	0.25969302	0.24914698	0.26287139	0.23079986	0.25924359
B.2016.03.S1.405618	0.48232328	0.33743253	0.28342356	0.32588964	0.2922749	0.3512625	0.25339425	0.30178587	0.29681934	0.25967359	0.27141944	0.2543545	0.27121647	0.30160592	0.26008871	0.27984414	0.25756861	0.26228208	0.30082261	0.36415878	0.32099341	0.3858309	0.37167441	0.42892012	0.49555893	0.49046062	0.44895637	0.32365862	0.38753018	0.3578594	0.34929126	0.27631461	0.31499096	0.30343529	0.26856036	0.38409741	0.49637471	0.41676236	0.50570442	0.45621333	0.41515746	0.43305975	0.33444866	0.29797752	0.23960281	0.27926327	0.35084685	0.26959696	0.39911002	0.36923575	0.4367249	0.27481331	0.50927583	0.4495735	0.45911342	0.37472874	0.45086739	0.19833591	0.25954295	0.23752709	0.25214761	0.27951301	0.25508542	0.22633705	0.46713393	0.44702331	0.36574607	0.2602601	0.14783762	0.0	0.16351795	0.21055058	0.23066254	0.1647851	0.1405044	0.27184165	0.30521958	0.27211345	0.21492643	0.21082006	0.24633334	0.32033	0.36674698	0.25165277	0.25856209	0.32442877	0.40045468	0.2825967	0.28031356	0.33928751	0.28131954	0.3340601	0.34485877	0.28474804	0.26724271
B.2016.04.S1.405579	0.51280089	0.34617088	0.30285251	0.34001411	0.31030279	0.35438731	0.2394439	0.30268988	0.29507367	0.28007918	0.26983489	0.24707459	0.25407874	0.27889705	0.27818582	0.26461555	0.25570888	0.29253391	0.30208004	0.41431737	0.3642427	0.43031189	0.41772438	0.46953763	0.52584088	0.52133353	0.48809042	0.26402771	0.32556663	0.33046389	0.31726449	0.2238928	0.27052319	0.26333186	0.21120119	0.3527775	0.46991884	0.42687529	0.52590631	0.46564316	0.41315585	0.44329012	0.32317897	0.28568883	0.24935982	0.2911508	0.3498356	0.27909817	0.41375351	0.386752	0.45538415	0.2733572	0.51731554	0.45156967	0.45551671	0.39586211	0.45495454	0.17968854	0.18797396	0.1688642	0.19462748	0.22076558	0.22500745	0.18973518	0.43119166	0.41010824	0.33317368	0.25294993	0.19130097	0.16351795	0.0	0.15032967	0.17732087	0.10049205	0.09974469	0.26860138	0.28947313	0.28244644	0.2246448	0.25939347	0.28875959	0.34661441	0.39734747	0.28387004	0.2857	0.32959782	0.39732973	0.27583827	0.28176805	0.33700044	0.27240143	0.33160877	0.34384146	0.29523715	0.26582728
B.2016.05.S1.405583	0.52501918	0.36043005	0.30935944	0.35324048	0.32065474	0.3702659	0.29974409	0.32467361	0.35363412	0.35462913	0.35406992	0.33316708	0.34181393	0.3136681	0.36263161	0.31072914	0.32136737	0.3680541	0.37063831	0.41029218	0.36937813	0.42842812	0.41564405	0.4736124	0.52804099	0.51713812	0.49101243	0.31694746	0.24844622	0.2626813	0.25551032	0.23723713	0.24484042	0.26224711	0.28696308	0.28632093	0.39896339	0.48957374	0.58641144	0.52840705	0.47665026	0.50335859	0.3926706	0.35631366	0.32500915	0.36470027	0.42058801	0.28536022	0.41649376	0.39300859	0.4495639	0.31305823	0.51742657	0.45874588	0.46512664	0.38687976	0.46170421	0.27526211	0.17364851	0.22010913	0.22724907	0.21556203	0.25558044	0.21406363	0.37406581	0.34405837	0.26370311	0.30672072	0.26433156	0.21055058	0.15032967	0.0	0.0966448	0.13462982	0.15758488	0.32313423	0.37648922	0.36179725	0.30403807	0.28554232	0.2846318	0.3613296	0.411097	0.29870197	0.29734431	0.35887993	0.45930602	0.351198	0.35736818	0.36359939	0.30600552	0.39562216	0.40860689	0.37507122	0.30734157
B.2016.06.S1.405581	0.55336456	0.38358445	0.3204184	0.37582716	0.34348726	0.38851648	0.31980717	0.34285259	0.3747852	0.38283345	0.37310226	0.35681396	0.36118415	0.32803398	0.39063423	0.32601838	0.35018809	0.38794502	0.39586417	0.43465824	0.39684153	0.44653172	0.43768315	0.49869518	0.54488791	0.55220896	0.52150321	0.3169848	0.22350538	0.25071902	0.25128544	0.25870869	0.25435736	0.27196371	0.30573924	0.27113431	0.38741903	0.48404244	0.58905786	0.52381645	0.48156074	0.50218779	0.4039959	0.36408424	0.33763237	0.39933969	0.42361541	0.31371222	0.4375966	0.40944791	0.45724924	0.32161705	0.53329669	0.47545278	0.48109254	0.39754884	0.47404243	0.30836491	0.17235547	0.22500911	0.24072579	0.23933369	0.26625162	0.22405449	0.38867929	0.32041513	0.24846627	0.3065709	0.2863811	0.23066254	0.17732087	0.0966448	0.0	0.16645962	0.18924	0.34873861	0.39782646	0.39192407	0.33950641	0.31816476	0.34044414	0.39815106	0.44055838	0.33666489	0.33100809	0.37681459	0.45619544	0.37656732	0.37046744	0.37537637	0.32434816	0.404484	0.42417533	0.39519102	0.31982629
B.2016.07.S1.405551	0.523065	0.36302609	0.31529938	0.35326244	0.32416902	0.36552852	0.27167367	0.32739185	0.32258434	0.32519377	0.31788148	0.30103848	0.30696483	0.32351832	0.32941455	0.3041327	0.30096977	0.34382288	0.34400683	0.41777462	0.35921725	0.43518106	0.42261891	0.46987208	0.53630973	0.52985202	0.48904611	0.28934088	0.30764236	0.32066212	0.31142336	0.24677007	0.28591142	0.27553507	0.26510436	0.34510469	0.46183825	0.46905272	0.55780682	0.50636489	0.45454672	0.48535451	0.36416532	0.32283522	0.29632997	0.35077997	0.39073397	0.2995577	0.42523602	0.39133831	0.46403774	0.32125349	0.53534637	0.46352748	0.47220138	0.3985158	0.46750423	0.22492893	0.21394627	0.21230605	0.23907227	0.23281889	0.27102556	0.23157735	0.42738079	0.40741535	0.32219397	0.281834	0.22005408	0.1647851	0.10049205	0.13462982	0.16645962	0.0	0.08450794	0.31519589	0.34243368	0.32973713	0.26719585	0.2732875	0.297659	0.35983722	0.40949794	0.29203657	0.28982809	0.36814143	0.4397419	0.31930926	0.3328566	0.37801841	0.3137092	0.376661	0.38912431	0.34398894	0.30715873
B.2016.08.S1.405590	0.501669	0.33577287	0.28805796	0.32479604	0.2906665	0.3417433	0.24685419	0.29373245	0.32476106	0.30430669	0.30378012	0.28344804	0.29620051	0.29371288	0.31374811	0.2820084	0.28238909	0.32707538	0.33761705	0.3939263	0.33769097	0.41530756	0.40046489	0.44008932	0.51447165	0.50863864	0.46103629	0.3049676	0.33704844	0.33270618	0.3240165	0.25367257	0.28913222	0.28078769	0.25793842	0.35342649	0.47473177	0.4669549	0.55604716	0.50584371	0.45486584	0.48244595	0.36701936	0.32191636	0.28870173	0.33482547	0.38933771	0.27875112	0.4050865	0.37015659	0.43753766	0.29021901	0.51138503	0.4388539	0.45299762	0.38179276	0.44455083	0.20561939	0.22065677	0.20590723	0.22120227	0.24269663	0.25005764	0.20742017	0.44095131	0.42298365	0.34196131	0.27843714	0.1957811	0.1405044	0.09974469	0.15758488	0.18924	0.08450794	0.0	0.29537655	0.3329854	0.31686069	0.24914635	0.25668884	0.28474226	0.34623758	0.3969001	0.28139775	0.27805463	0.32939029	0.42629096	0.29435624	0.303756	0.34524397	0.2835951	0.36518404	0.38152459	0.32004928	0.27590239
B.2019.01.S1.405535	0.48012865	0.3266969	0.29103433	0.31897417	0.29639415	0.33830505	0.2598653	0.29814616	0.28537801	0.24615906	0.23029855	0.16020601	0.23177402	0.22849765	0.18208838	0.15026993	0.14977838	0.22172851	0.2462845	0.31074757	0.26652534	0.38149687	0.36004646	0.41353147	0.48024248	0.47582971	0.42193024	0.30599139	0.40637701	0.37303775	0.35885277	0.22327388	0.29003945	0.26411472	0.22523043	0.42303836	0.54011376	0.37295757	0.48840923	0.42244692	0.37332209	0.39461568	0.26862301	0.25126839	0.2866551	0.20709732	0.29582108	0.23678123	0.38844861	0.34722022	0.45165011	0.2033921	0.49682206	0.43372071	0.44254953	0.36559859	0.44196714	0.23481496	0.2797471	0.23696092	0.22788402	0.2796772	0.24201143	0.24742728	0.46487594	0.4529098	0.41158026	0.31174673	0.24580313	0.27184165	0.26860138	0.32313423	0.34873861	0.31519589	0.29537655	0.0	0.19164775	0.16387976	0.10361434	0.14703165	0.21456981	0.27704945	0.32522243	0.19501048	0.16800044	0.2294541	0.35769705	0.18257555	0.22848759	0.2448132	0.16379751	0.29406743	0.29601408	0.21011813	0.19758656
B.2019.02.S1.405607	0.61052076	0.45961757	0.40624236	0.44888248	0.4188037	0.4574328	0.34204877	0.41412785	0.20835196	0.18905725	0.1680248	0.20018274	0.15443485	0.34280902	0.15139889	0.2411872	0.24309505	0.18645406	0.16042125	0.45259676	0.40969323	0.5190689	0.49764139	0.55537812	0.61981023	0.61657144	0.56670317	0.220779	0.44927482	0.46026204	0.45254164	0.32410381	0.36878718	0.36480481	0.24215108	0.51196905	0.63768553	0.30774654	0.37813142	0.30483393	0.30098914	0.27748323	0.19358294	0.16775336	0.23010633	0.15358445	0.21642957	0.33922414	0.50154746	0.46867169	0.55725346	0.29614217	0.61557463	0.55675488	0.56370318	0.48372042	0.56365143	0.20189207	0.33926653	0.27291363	0.30237905	0.38630413	0.35472224	0.35364517	0.59081357	0.57514667	0.49142195	0.26057936	0.23090146	0.30521958	0.28947313	0.37648922	0.39782646	0.34243368	0.3329854	0.19164775	0.0	0.10221109	0.17296967	0.27293842	0.34464482	0.4126784	0.4651058	0.31690981	0.30605613	0.34520733	0.23183768	0.2118848	0.202468	0.35779675	0.2620276	0.21461592	0.19701175	0.14459652	0.26670633
B.2019.03.S1.405560	0.58991893	0.43771454	0.40051047	0.42882037	0.40344387	0.45137921	0.33346122	0.41125364	0.17677307	0.15430698	0.14317443	0.18769305	0.14611462	0.34153929	0.14927294	0.23912821	0.22659284	0.17637285	0.12858378	0.42465631	0.37852062	0.49712781	0.47387242	0.52688691	0.5957378	0.58951949	0.53655274	0.22572521	0.45064585	0.45254937	0.44703097	0.30355162	0.37154809	0.36721988	0.22723259	0.50324434	0.61640488	0.26975839	0.35990131	0.302375	0.27556363	0.2765525	0.17178739	0.14971005	0.186276	0.15089434	0.1794202	0.34102351	0.50657469	0.46997372	0.55230435	0.29922262	0.61784864	0.55164905	0.55988071	0.47959523	0.55756536	0.19152984	0.33983638	0.27402998	0.30692576	0.37955562	0.34948247	0.3385861	0.58182746	0.56776742	0.48143578	0.24148601	0.21154025	0.27211345	0.28244644	0.36179725	0.39192407	0.32973713	0.31686069	0.16387976	0.10221109	0.0	0.13836116	0.23813261	0.31876639	0.38430911	0.42905531	0.2963844	0.27334444	0.34769008	0.24437965	0.20889953	0.21743507	0.36187638	0.26361199	0.20310235	0.18521198	0.15393563	0.2713105
B.2019.04.S1.405614	0.49323157	0.34725002	0.31348371	0.33329085	0.31348579	0.36414611	0.2467193	0.32501252	0.22389553	0.20024906	0.18805399	0.12951235	0.18389452	0.25124023	0.16113018	0.16352557	0.15885042	0.19067599	0.22868184	0.33906921	0.29852102	0.40574393	0.38496778	0.44259545	0.50829758	0.50214715	0.44853612	0.26886063	0.39880083	0.37546719	0.36518101	0.22303184	0.29322269	0.28056548	0.20598867	0.42176442	0.53553744	0.35293611	0.45872819	0.4000604	0.34200541	0.3717043	0.24717445	0.22382047	0.2406981	0.19452358	0.2799561	0.25674697	0.42225093	0.38009848	0.46349691	0.21575156	0.5298309	0.45804865	0.47495967	0.39218225	0.4709614	0.18168978	0.27158022	0.22503222	0.22876568	0.29242468	0.25861675	0.25498124	0.49377278	0.48165064	0.41354004	0.26872527	0.18800779	0.21492643	0.2246448	0.30403807	0.33950641	0.26719585	0.24914635	0.10361434	0.17296967	0.13836116	0.0	0.14665019	0.22422013	0.28268005	0.34246911	0.20266838	0.17324066	0.25257786	0.33338127	0.15527225	0.18747601	0.26732864	0.18742615	0.26580725	0.2744483	0.19249929	0.20359246
B.2019.05.S1.405612	0.43148312	0.31102553	0.2490626	0.3001023	0.27579046	0.32322248	0.25557077	0.28384723	0.31160544	0.27548361	0.28585034	0.21482688	0.27200511	0.26163414	0.25206087	0.20568654	0.19000789	0.23850702	0.32044401	0.27977296	0.26420325	0.35104984	0.32549865	0.40731112	0.45282539	0.46471654	0.41665513	0.36316078	0.39464942	0.3438613	0.3256352	0.24282017	0.2714635	0.24507761	0.25786406	0.39282883	0.51071407	0.41685644	0.51485222	0.46137435	0.42486384	0.43396053	0.33828972	0.31385482	0.29295961	0.26666455	0.36795477	0.22596244	0.37718002	0.34339637	0.43577824	0.20135779	0.48683635	0.42294492	0.43109182	0.34073046	0.42995043	0.26134013	0.27991811	0.24808125	0.25698215	0.27435825	0.24015502	0.22687013	0.44694999	0.42369341	0.38749521	0.33407952	0.2179766	0.21082006	0.25939347	0.28554232	0.31816476	0.2732875	0.25668884	0.14703165	0.27293842	0.23813261	0.14665019	0.0	0.15926754	0.23573956	0.2773899	0.14868621	0.14500357	0.27734733	0.40319984	0.2404278	0.26139194	0.26003381	0.2172838	0.33678154	0.34235897	0.2914042	0.22270899
B.2019.06.S1.405608	0.3601007	0.22627151	0.1891328	0.21567608	0.22019844	0.2358965	0.27515963	0.22120011	0.38703144	0.34412163	0.35511246	0.2790845	0.33925127	0.20387474	0.31708973	0.2586079	0.23568019	0.3311152	0.39104003	0.24719688	0.21477633	0.28182084	0.26697977	0.32761956	0.37850539	0.37075236	0.33116583	0.43357604	0.38876452	0.33158274	0.30807272	0.25505479	0.2932249	0.26019787	0.33582156	0.36403563	0.47770709	0.50726206	0.60812376	0.54958401	0.49967502	0.52496515	0.41142106	0.3879253	0.34581273	0.32329015	0.44324317	0.21846078	0.28483914	0.28261295	0.39295344	0.26826567	0.38844959	0.33681674	0.34773588	0.29842684	0.34995719	0.29548853	0.27874619	0.29474177	0.24994503	0.24040221	0.21542472	0.22409031	0.35998453	0.35177917	0.34553419	0.41820686	0.30297202	0.24633334	0.28875959	0.2846318	0.34044414	0.297659	0.28474226	0.21456981	0.34464482	0.31876639	0.22422013	0.15926754	0.0	0.15609274	0.20667224	0.10124835	0.11298213	0.23139851	0.48447534	0.30281632	0.34059464	0.25500919	0.2321541	0.42037326	0.42689413	0.35771402	0.26441599
B.2019.07.S1.405558	0.27557448	0.20701461	0.21878782	0.1606112	0.25475034	0.19402442	0.31233229	0.24888801	0.4581108	0.41769861	0.43266194	0.3486354	0.41297307	0.23829816	0.38906181	0.33296688	0.30608397	0.4198885	0.46685525	0.22573732	0.22611243	0.22649888	0.23814987	0.26325508	0.30493687	0.30470992	0.26457095	0.51603486	0.41882316	0.35264086	0.32419882	0.33814071	0.3449824	0.31647431	0.42596574	0.36048797	0.43651965	0.5881434	0.68846834	0.63239821	0.58179222	0.60507351	0.48583292	0.46269246	0.41297009	0.41286019	0.51662151	0.3033539	0.26297338	0.26151159	0.35299606	0.35487617	0.32067223	0.26697486	0.27599312	0.28412146	0.28122803	0.36590033	0.34373687	0.37673097	0.32933913	0.27816649	0.27838294	0.28409581	0.29565757	0.30590121	0.34962281	0.49966804	0.38316202	0.32033	0.34661441	0.3613296	0.39815106	0.35983722	0.34623758	0.27704945	0.4126784	0.38430911	0.28268005	0.23573956	0.15609274	0.0	0.10340732	0.14614547	0.14926699	0.28664025	0.57158314	0.37661256	0.41948218	0.30306203	0.30775906	0.50575826	0.51175511	0.43636102	0.34873545
B.2019.08.S1.405613	0.23148846	0.21611303	0.26040166	0.19197664	0.2836124	0.20720714	0.34994265	0.27336619	0.510348	0.46561399	0.47712566	0.39706866	0.45936101	0.28619166	0.43830849	0.37661964	0.35547409	0.46553172	0.51204095	0.25581036	0.26363209	0.24793228	0.26270357	0.2646563	0.28103645	0.29403238	0.26368839	0.55911234	0.46239376	0.38147312	0.35128754	0.37795095	0.3849935	0.35530927	0.46441246	0.38806067	0.43043321	0.62933152	0.7291399	0.67742825	0.62806146	0.65187243	0.53109354	0.50708484	0.45436249	0.45936137	0.55962029	0.34931594	0.2786879	0.28935631	0.34872228	0.40270167	0.29224241	0.25367704	0.25535336	0.31399128	0.26248755	0.42356337	0.38930113	0.42082627	0.37738991	0.32402397	0.32522576	0.31202699	0.27881809	0.31242013	0.38134973	0.55051218	0.4345941	0.36674698	0.39734747	0.411097	0.44055838	0.40949794	0.3969001	0.32522243	0.4651058	0.42905531	0.34246911	0.2773899	0.20667224	0.10340732	0.0	0.18736233	0.21233115	0.34149223	0.61972536	0.42803224	0.47193958	0.35431703	0.35697792	0.5527034	0.56049275	0.48327668	0.39466629
B.2019.09.S1.405605	0.35234451	0.23594246	0.20010847	0.22242803	0.21939729	0.24492541	0.26499604	0.22033242	0.37410729	0.33754734	0.34678953	0.27053079	0.33010116	0.21885175	0.3094204	0.24901475	0.23233926	0.34005757	0.37942122	0.26591055	0.22130176	0.30020133	0.28433464	0.33873191	0.3975126	0.39712941	0.34859378	0.42625793	0.38595883	0.33628351	0.30713959	0.24871734	0.29678929	0.26083552	0.33874577	0.36580164	0.47772584	0.50637023	0.60509247	0.54836378	0.49520461	0.52381024	0.39669889	0.37434563	0.34349152	0.3270317	0.43238276	0.22410515	0.30444387	0.28372488	0.39278529	0.26910554	0.40912722	0.35427175	0.35659331	0.30317869	0.36087262	0.29257374	0.2766003	0.2922976	0.2540353	0.24215746	0.21221683	0.22358196	0.37041724	0.3538017	0.3500752	0.41412601	0.29815297	0.25165277	0.28387004	0.29870197	0.33666489	0.29203657	0.28139775	0.19501048	0.31690981	0.2963844	0.20266838	0.14868621	0.10124835	0.14614547	0.18736233	0.0	0.0919997	0.24630706	0.48757481	0.29718657	0.34406771	0.26771266	0.22591417	0.42118607	0.42719842	0.35153281	0.26720924
B.2019.10.S1.405561	0.37039035	0.2287669	0.19668695	0.22117429	0.21890851	0.24096183	0.26832764	0.21956214	0.35396117	0.31596048	0.32274899	0.24269567	0.30602628	0.19661235	0.28577066	0.22418207	0.2107256	0.31760523	0.3616351	0.24666649	0.20091388	0.29128131	0.26926822	0.32886799	0.38950648	0.38818769	0.33445346	0.40623487	0.35593443	0.31585741	0.29554073	0.2305977	0.27338009	0.24226766	0.32825313	0.36395628	0.47589732	0.48805705	0.59204605	0.53232182	0.47548115	0.5053081	0.38040585	0.35501919	0.3385826	0.3110881	0.41431498	0.21292527	0.30420875	0.2773368	0.38897085	0.25436388	0.40990934	0.34308603	0.35105549	0.29797833	0.3544172	0.28207406	0.27310894	0.28640752	0.25234348	0.23250428	0.21618813	0.22225692	0.38200664	0.36701768	0.34962384	0.39943367	0.29055511	0.25856209	0.2857	0.29734431	0.33100809	0.28982809	0.27805463	0.16800044	0.30605613	0.27334444	0.17324066	0.14500357	0.11298213	0.14926699	0.21233115	0.0919997	0.0	0.21527576	0.46894115	0.27411539	0.32111561	0.23813202	0.20860451	0.40225491	0.40931804	0.32935445	0.2554147
B.2020.01.S1.405576	0.44289005	0.2933957	0.26517523	0.28261385	0.26781871	0.29992571	0.32768496	0.27794362	0.37140663	0.32449008	0.31601457	0.24031015	0.30579566	0.17744445	0.29628978	0.21740505	0.21424914	0.32369267	0.36971474	0.28558455	0.24615522	0.34416611	0.32868136	0.37054013	0.44390068	0.42983101	0.37648826	0.38142291	0.38107419	0.35498919	0.34836097	0.23587952	0.28500599	0.256443	0.32229643	0.4024183	0.52385062	0.48986487	0.60940429	0.54308516	0.47783465	0.51271298	0.38228321	0.35258165	0.36743978	0.3353114	0.41391966	0.27675465	0.32163257	0.3036414	0.41027065	0.24736546	0.4349754	0.37197851	0.39652991	0.33135883	0.3857358	0.28751892	0.29573708	0.29515144	0.25245336	0.26629346	0.23680531	0.2759066	0.43016962	0.4279101	0.41623942	0.39904261	0.32025177	0.32442877	0.32959782	0.35887993	0.37681459	0.36814143	0.32939029	0.2294541	0.34520733	0.34769008	0.25257786	0.27734733	0.23139851	0.28664025	0.34149223	0.24630706	0.21527576	0.0	0.39937119	0.18793721	0.25203697	0.14227992	0.12951067	0.34418785	0.36018176	0.25644803	0.20373922
